9x19_left2_right2,9,19,4,84,17,Time: 16.373 : 
(7,1)|(0,0)|(7,17)|(1,17)|
(7,2)|(0,1)|(6,17)|(1,16)|
(7,3)|(1,1)|(5,17)|(1,15)|
(7,4)|(2,1)|(4,17)|(1,14)|
(7,5)|(3,1)|(3,17)|(1,13)|
(7,6)|(4,1)|(2,17)|(1,12)|
(7,7)|(4,2)|(1,17)|(1,11)|
(7,8)|(4,3)|(1,16)|(1,10)|
(7,9)|(4,4)|(1,15)|(1,9)|
(7,10)|(4,5)|(1,14)|(1,8)|
(7,11)|(4,6)|(1,13)|(1,7)|
(7,12)|(4,7)|(1,12)|(1,6)|
(7,13)|(4,8)|(1,11)|(1,5)|
(7,14)|(4,9)|(1,10)|(1,4)|
(7,15)|(4,10)|(1,9)|(1,3)|
(7,16)|(4,11)|(1,8)|(1,2)|
(7,17)|(4,12)|(1,7)|(1,1)|
(7,18)|(4,13)|(1,6)|(2,1)|
(7,18)|(4,14)|(1,5)|(2,1)|
(7,18)|(4,15)|(1,4)|(2,1)|
(7,18)|(4,16)|(1,3)|(2,1)|
(7,18)|(4,17)|(1,2)|(2,1)|
(7,18)|(5,17)|(1,1)|(2,1)|
(7,18)|(6,17)|(0,1)|(2,1)|
