9x19_left2_right2,9,19,4,84,11,Time: 63.002 : 
(7,0)|(3,1)|(3,18)|(2,17)|
(7,1)|(4,1)|(3,17)|(2,17)|
(7,2)|(4,2)|(4,17)|(3,17)|
(7,3)|(4,3)|(4,16)|(4,17)|
(7,4)|(4,4)|(4,15)|(4,16)|
(7,5)|(4,5)|(4,14)|(4,15)|
(7,6)|(4,6)|(4,13)|(4,14)|
(7,7)|(4,7)|(4,12)|(4,13)|
(7,8)|(4,8)|(4,11)|(4,12)|
(7,9)|(4,9)|(4,10)|(4,11)|
(7,10)|(5,9)|(4,9)|(4,10)|
(7,11)|(6,9)|(4,8)|(4,9)|
(7,12)|(7,9)|(4,7)|(4,8)|
(7,13)|(7,10)|(4,6)|(4,7)|
(7,14)|(7,11)|(4,5)|(4,6)|
(7,15)|(7,12)|(4,4)|(4,5)|
(7,16)|(7,13)|(4,3)|(4,4)|
(7,17)|(7,14)|(4,2)|(4,3)|
(6,17)|(7,15)|(4,1)|(4,2)|
(5,17)|(7,16)|(4,0)|(4,1)|
(4,17)|(7,17)|(5,0)|(5,1)|
(3,17)|(6,17)|(5,0)|(6,1)|
(2,17)|(6,18)|(5,0)|(6,0)|
(1,17)|(6,18)|(5,0)|(6,0)|
