9x19_left2_right2,9,19,4,84,9,Time: 64.1790000000001 : 
(3,1)|(7,0)|(5,18)|(0,18)|
(4,1)|(7,1)|(4,18)|(0,17)|
(4,2)|(7,2)|(4,17)|(1,17)|
(4,3)|(7,3)|(4,16)|(1,16)|
(4,4)|(7,4)|(4,15)|(1,15)|
(4,5)|(7,5)|(4,14)|(1,14)|
(4,6)|(7,6)|(4,13)|(1,13)|
(4,7)|(7,7)|(4,12)|(1,12)|
(4,8)|(7,8)|(4,11)|(1,11)|
(4,9)|(7,9)|(4,10)|(1,10)|
(3,9)|(7,10)|(4,9)|(1,9)|
(2,9)|(7,11)|(4,8)|(1,8)|
(1,9)|(7,12)|(4,7)|(1,7)|
(1,10)|(7,13)|(4,6)|(1,6)|
(1,11)|(7,14)|(4,5)|(1,5)|
(1,12)|(7,15)|(4,4)|(1,4)|
(1,13)|(7,16)|(4,3)|(1,3)|
(1,14)|(7,17)|(4,2)|(1,2)|
(1,15)|(7,18)|(4,1)|(1,1)|
(1,16)|(6,18)|(4,1)|(1,0)|
(1,17)|(5,18)|(4,1)|(2,0)|
(0,17)|(4,18)|(4,1)|(3,0)|
(0,18)|(3,18)|(4,1)|(4,0)|
(0,18)|(2,18)|(4,1)|(5,0)|
(0,18)|(1,18)|(4,1)|(5,0)|
