9x19_left2_right2,9,19,4,84,21,Time: 9.18399999999997 : 
(2,1)|(4,0)|(5,18)|(7,18)|
(3,1)|(4,1)|(5,17)|(7,17)|
(4,1)|(4,2)|(6,17)|(7,16)|
(4,2)|(4,3)|(7,17)|(7,15)|
(4,3)|(4,4)|(7,16)|(7,14)|
(4,4)|(4,5)|(7,15)|(7,13)|
(4,5)|(4,6)|(7,14)|(7,12)|
(4,6)|(4,7)|(7,13)|(7,11)|
(4,7)|(4,8)|(7,12)|(7,10)|
(4,8)|(4,9)|(7,11)|(7,9)|
(4,9)|(4,10)|(7,10)|(7,8)|
(4,10)|(4,11)|(7,9)|(7,7)|
(4,11)|(4,12)|(7,8)|(7,6)|
(4,12)|(4,13)|(7,7)|(7,5)|
(4,13)|(4,14)|(7,6)|(7,4)|
(4,14)|(4,15)|(7,5)|(7,3)|
(4,15)|(4,16)|(7,4)|(7,2)|
(4,16)|(4,17)|(7,3)|(7,1)|
(4,17)|(4,18)|(7,2)|(6,1)|
(4,18)|(3,18)|(7,1)|(6,1)|
(4,18)|(2,18)|(7,1)|(6,1)|
(4,18)|(1,18)|(7,1)|(6,1)|
