9x19_left2_right2,9,19,4,84,28,Time: 22.471 : 
(5,1)|(1,0)|(6,18)|(4,17)|
(6,1)|(1,1)|(5,18)|(4,16)|
(7,1)|(1,2)|(4,18)|(4,15)|
(7,2)|(1,3)|(4,17)|(4,14)|
(7,3)|(1,4)|(4,16)|(4,13)|
(7,4)|(1,5)|(4,15)|(4,12)|
(7,5)|(1,6)|(4,14)|(4,11)|
(7,6)|(1,7)|(4,13)|(4,10)|
(7,7)|(1,8)|(4,12)|(4,9)|
(7,8)|(1,9)|(4,11)|(3,9)|
(7,9)|(1,10)|(4,10)|(2,9)|
(7,10)|(1,11)|(4,9)|(1,9)|
(7,11)|(1,12)|(3,9)|(1,8)|
(7,12)|(1,13)|(2,9)|(1,7)|
(7,13)|(1,14)|(1,9)|(1,6)|
(7,14)|(1,15)|(1,8)|(1,5)|
(7,15)|(1,16)|(1,7)|(1,4)|
(7,16)|(1,17)|(1,6)|(1,3)|
(7,17)|(1,18)|(1,5)|(1,2)|
(7,18)|(0,18)|(1,4)|(1,1)|
(7,18)|(0,18)|(1,3)|(0,1)|
(7,18)|(0,18)|(1,2)|(0,0)|
(7,18)|(0,18)|(1,1)|(0,0)|
