9x19_left2_right2,9,19,4,84,20,Time: 28.204 : 
(2,1)|(7,0)|(5,17)|(6,18)|
(1,1)|(7,1)|(4,17)|(5,18)|
(1,2)|(7,2)|(4,16)|(4,18)|
(1,3)|(7,3)|(4,15)|(4,17)|
(1,4)|(7,4)|(4,14)|(4,16)|
(1,5)|(7,5)|(4,13)|(4,15)|
(1,6)|(7,6)|(4,12)|(4,14)|
(1,7)|(7,7)|(4,11)|(4,13)|
(1,8)|(7,8)|(4,10)|(4,12)|
(1,9)|(7,9)|(4,9)|(4,11)|
(1,10)|(7,10)|(4,8)|(4,10)|
(1,11)|(7,11)|(4,7)|(4,9)|
(1,12)|(7,12)|(4,6)|(3,9)|
(1,13)|(7,13)|(4,5)|(2,9)|
(1,14)|(7,14)|(4,4)|(1,9)|
(1,15)|(7,15)|(4,3)|(1,8)|
(1,16)|(7,16)|(4,2)|(1,7)|
(1,17)|(7,17)|(4,1)|(1,6)|
(1,18)|(7,18)|(3,1)|(1,5)|
(2,18)|(6,18)|(3,0)|(1,4)|
(2,18)|(6,18)|(3,0)|(1,3)|
(2,18)|(6,18)|(3,0)|(1,2)|
(2,18)|(6,18)|(3,0)|(1,1)|
