9x19_left2_right2,9,19,4,84,26,Time: 95.7170000000001 : 
(2,1)|(3,0)|(4,17)|(6,17)|
(1,1)|(3,1)|(4,16)|(5,17)|
(1,2)|(2,1)|(4,15)|(4,17)|
(1,3)|(1,1)|(4,14)|(4,16)|
(1,4)|(1,2)|(4,13)|(4,15)|
(1,5)|(1,3)|(4,12)|(4,14)|
(1,6)|(1,4)|(4,11)|(4,13)|
(1,7)|(1,5)|(4,10)|(4,12)|
(1,8)|(1,6)|(4,9)|(4,11)|
(1,9)|(1,7)|(4,8)|(4,10)|
(2,9)|(1,8)|(4,7)|(4,9)|
(3,9)|(1,9)|(4,6)|(4,8)|
(4,9)|(1,10)|(4,5)|(4,7)|
(4,10)|(1,11)|(4,4)|(4,6)|
(4,11)|(1,12)|(4,3)|(4,5)|
(4,12)|(1,13)|(4,2)|(4,4)|
(4,13)|(1,14)|(4,1)|(4,3)|
(4,14)|(1,15)|(5,1)|(4,2)|
(4,15)|(1,16)|(5,1)|(4,1)|
(4,16)|(1,17)|(5,1)|(3,1)|
(4,17)|(2,17)|(5,1)|(2,1)|
(4,18)|(3,17)|(5,1)|(1,1)|
(5,18)|(3,17)|(5,1)|(0,1)|
(5,18)|(3,17)|(5,1)|(0,0)|
