9x19_left2_right2,9,19,10,84,1,Time: 257909.87 : 
(3,0)|(8,1)|(7,0)|(6,1)|(8,0)|(1,17)|(5,18)|(8,17)|(6,17)|(4,17)|
(3,1)|(8,1)|(7,1)|(5,1)|(7,0)|(1,16)|(4,18)|(7,17)|(5,17)|(4,16)|
(2,1)|(8,1)|(7,2)|(6,1)|(7,1)|(1,15)|(4,18)|(6,17)|(4,17)|(4,15)|
(1,1)|(8,1)|(7,3)|(7,1)|(7,2)|(1,14)|(4,17)|(5,17)|(4,16)|(4,14)|
(1,2)|(7,1)|(7,4)|(7,2)|(7,3)|(1,13)|(4,16)|(4,17)|(4,15)|(4,13)|
(1,3)|(7,2)|(7,5)|(7,3)|(7,4)|(1,12)|(4,15)|(4,16)|(4,14)|(4,12)|
(1,4)|(7,3)|(7,6)|(7,4)|(7,5)|(1,11)|(4,14)|(4,15)|(4,13)|(4,11)|
(1,5)|(7,4)|(7,7)|(7,5)|(7,6)|(1,10)|(4,13)|(4,14)|(4,12)|(4,10)|
(1,6)|(7,5)|(7,8)|(7,6)|(7,7)|(1,9)|(4,12)|(4,13)|(4,11)|(4,9)|
(1,7)|(7,6)|(7,9)|(7,7)|(7,8)|(1,8)|(4,11)|(4,12)|(4,10)|(4,8)|
(1,8)|(7,7)|(7,10)|(7,8)|(7,9)|(1,9)|(4,10)|(4,11)|(4,9)|(4,7)|
(1,9)|(7,8)|(7,11)|(7,9)|(6,9)|(0,9)|(4,9)|(4,10)|(4,8)|(4,6)|
(1,10)|(7,9)|(7,12)|(6,9)|(5,9)|(1,9)|(3,9)|(4,9)|(4,7)|(4,5)|
(1,11)|(7,10)|(7,13)|(5,9)|(4,9)|(1,8)|(2,9)|(3,9)|(4,6)|(4,4)|
(1,12)|(7,11)|(7,14)|(4,9)|(4,10)|(1,7)|(1,9)|(2,9)|(4,5)|(4,3)|
(1,13)|(7,12)|(7,15)|(4,10)|(4,11)|(1,6)|(0,9)|(1,9)|(4,4)|(4,2)|
(1,14)|(7,13)|(7,16)|(4,11)|(4,12)|(1,5)|(1,9)|(1,8)|(4,3)|(4,1)|
(1,15)|(7,14)|(7,17)|(4,12)|(4,13)|(1,4)|(1,8)|(1,7)|(4,2)|(5,1)|
(1,16)|(7,15)|(7,18)|(4,13)|(4,14)|(1,3)|(1,7)|(1,6)|(4,1)|(6,1)|
(1,17)|(7,16)|(6,18)|(4,14)|(4,15)|(1,2)|(1,6)|(1,5)|(4,0)|(6,1)|
(1,17)|(7,17)|(5,18)|(4,15)|(4,16)|(1,1)|(1,5)|(1,4)|(4,0)|(6,1)|
(1,17)|(7,18)|(4,18)|(4,16)|(4,17)|(2,1)|(1,4)|(1,3)|(4,0)|(6,1)|
(1,17)|(8,18)|(4,18)|(4,17)|(3,17)|(2,1)|(1,3)|(1,2)|(4,0)|(6,1)|
(1,17)|(8,18)|(4,18)|(3,17)|(2,17)|(2,1)|(1,2)|(1,1)|(4,0)|(6,1)|
(1,17)|(8,18)|(4,18)|(3,17)|(2,18)|(2,1)|(1,1)|(0,1)|(4,0)|(6,1)|
