9x19_left2_right2,9,19,10,84,9,Time: 26456.3050000001 : 
(3,0)|(1,0)|(4,0)|(6,1)|(8,0)|(7,18)|(6,17)|(1,17)|(8,18)|(1,18)|
(3,1)|(1,1)|(4,1)|(5,1)|(7,0)|(7,18)|(7,17)|(1,16)|(8,17)|(1,17)|
(3,1)|(2,1)|(4,2)|(4,1)|(7,1)|(7,17)|(7,16)|(1,15)|(8,17)|(1,16)|
(4,1)|(3,1)|(4,3)|(4,2)|(6,1)|(7,16)|(7,15)|(1,14)|(7,17)|(1,15)|
(4,2)|(4,1)|(4,4)|(4,3)|(5,1)|(7,15)|(7,14)|(1,13)|(7,16)|(1,14)|
(4,3)|(4,2)|(4,5)|(4,4)|(4,1)|(7,14)|(7,13)|(1,12)|(7,15)|(1,13)|
(4,4)|(4,3)|(4,6)|(4,5)|(4,2)|(7,13)|(7,12)|(1,11)|(7,14)|(1,12)|
(4,5)|(4,4)|(4,7)|(4,6)|(4,3)|(7,12)|(7,11)|(1,10)|(7,13)|(1,11)|
(4,6)|(4,5)|(4,8)|(4,7)|(4,4)|(7,11)|(7,10)|(1,9)|(7,12)|(1,10)|
(4,7)|(4,6)|(4,9)|(4,8)|(4,5)|(7,10)|(7,9)|(1,8)|(7,11)|(1,9)|
(4,8)|(4,7)|(4,10)|(4,9)|(4,6)|(7,9)|(7,8)|(1,7)|(7,10)|(1,8)|
(4,9)|(4,8)|(4,11)|(4,10)|(4,7)|(7,8)|(7,7)|(1,6)|(7,9)|(1,7)|
(3,9)|(4,9)|(4,12)|(4,11)|(4,8)|(7,7)|(7,6)|(1,5)|(7,8)|(1,6)|
(2,9)|(3,9)|(4,13)|(4,12)|(4,9)|(7,6)|(7,5)|(1,4)|(7,7)|(1,5)|
(1,9)|(2,9)|(4,14)|(4,13)|(4,10)|(7,5)|(7,4)|(1,3)|(7,6)|(1,4)|
(1,10)|(1,9)|(4,15)|(4,14)|(4,11)|(7,4)|(7,3)|(1,2)|(7,5)|(1,3)|
(1,11)|(1,10)|(4,16)|(4,15)|(4,12)|(7,3)|(7,2)|(1,1)|(7,4)|(1,2)|
(1,12)|(1,11)|(4,17)|(4,16)|(4,13)|(7,2)|(7,1)|(0,1)|(7,3)|(1,1)|
(1,13)|(1,12)|(4,18)|(4,17)|(4,14)|(7,1)|(6,1)|(0,1)|(7,2)|(1,0)|
(1,14)|(1,13)|(3,18)|(3,17)|(4,15)|(6,1)|(5,1)|(0,1)|(7,1)|(2,0)|
(1,15)|(1,14)|(3,18)|(3,17)|(4,16)|(5,1)|(4,1)|(0,1)|(7,0)|(2,0)|
(1,16)|(1,15)|(3,18)|(3,17)|(4,17)|(4,1)|(3,1)|(0,1)|(7,0)|(2,0)|
(1,17)|(1,16)|(3,18)|(3,17)|(4,18)|(4,1)|(3,1)|(0,1)|(7,0)|(2,0)|
(1,18)|(1,17)|(3,18)|(3,17)|(5,18)|(4,1)|(3,1)|(0,1)|(7,0)|(2,0)|
(1,18)|(2,17)|(3,18)|(3,17)|(5,18)|(4,1)|(3,1)|(0,1)|(7,0)|(2,0)|
(1,18)|(2,18)|(3,18)|(3,17)|(5,18)|(4,1)|(3,1)|(0,1)|(7,0)|(2,0)|
