9x19_left2_right2,9,19,10,84,23,Time: 3238.42400000012 : 
(0,0)|(3,1)|(2,1)|(1,1)|(4,0)|(5,17)|(3,18)|(4,17)|(0,17)|(8,17)|
(1,0)|(2,1)|(1,1)|(1,2)|(4,1)|(4,17)|(4,18)|(4,16)|(1,17)|(7,17)|
(2,0)|(1,1)|(1,2)|(1,3)|(4,2)|(4,16)|(4,17)|(4,15)|(2,17)|(7,16)|
(2,1)|(1,2)|(1,3)|(1,4)|(4,3)|(4,15)|(5,17)|(4,14)|(3,17)|(7,15)|
(3,1)|(1,3)|(1,4)|(1,5)|(4,4)|(4,14)|(6,17)|(4,13)|(4,17)|(7,14)|
(4,1)|(1,4)|(1,5)|(1,6)|(4,5)|(4,13)|(7,17)|(4,12)|(5,17)|(7,13)|
(4,2)|(1,5)|(1,6)|(1,7)|(4,6)|(4,12)|(7,16)|(4,11)|(6,17)|(7,12)|
(4,3)|(1,6)|(1,7)|(1,8)|(4,7)|(4,11)|(7,15)|(4,10)|(7,17)|(7,11)|
(4,4)|(1,7)|(1,8)|(1,9)|(4,8)|(4,10)|(7,14)|(4,9)|(7,16)|(7,10)|
(4,5)|(1,8)|(1,9)|(1,10)|(4,8)|(4,9)|(7,13)|(3,9)|(7,15)|(7,9)|
(4,6)|(1,9)|(1,10)|(1,11)|(4,9)|(3,9)|(7,12)|(2,9)|(7,14)|(7,8)|
(4,7)|(1,10)|(1,11)|(1,12)|(4,10)|(2,9)|(7,11)|(1,9)|(7,13)|(7,7)|
(4,8)|(1,11)|(1,12)|(1,13)|(4,11)|(1,9)|(7,10)|(1,8)|(7,12)|(7,6)|
(4,9)|(1,12)|(1,13)|(1,14)|(4,12)|(1,8)|(7,9)|(1,7)|(7,11)|(7,5)|
(4,10)|(1,13)|(1,14)|(1,15)|(4,13)|(1,7)|(7,8)|(1,6)|(7,10)|(7,4)|
(4,11)|(1,14)|(1,15)|(1,16)|(4,14)|(1,6)|(7,7)|(1,5)|(7,9)|(7,3)|
(4,12)|(1,15)|(1,16)|(1,17)|(4,15)|(1,5)|(7,6)|(1,4)|(7,8)|(7,2)|
(4,13)|(1,16)|(1,17)|(2,17)|(4,16)|(1,4)|(7,5)|(1,3)|(7,7)|(7,1)|
(4,14)|(1,17)|(2,17)|(3,17)|(4,17)|(1,3)|(7,4)|(1,2)|(7,6)|(7,0)|
(4,15)|(1,18)|(1,17)|(4,17)|(4,18)|(1,2)|(7,3)|(1,1)|(7,5)|(7,0)|
(4,16)|(2,18)|(1,17)|(5,17)|(5,18)|(1,1)|(7,2)|(2,1)|(7,4)|(7,0)|
(4,17)|(2,18)|(1,17)|(6,17)|(6,18)|(0,1)|(7,1)|(2,1)|(7,3)|(7,0)|
(5,17)|(2,18)|(1,17)|(7,17)|(6,18)|(0,0)|(6,1)|(2,1)|(7,2)|(7,0)|
(6,17)|(2,18)|(1,17)|(8,17)|(6,18)|(0,0)|(6,1)|(2,1)|(7,1)|(7,0)|
(7,17)|(2,18)|(1,17)|(8,17)|(6,18)|(0,0)|(6,1)|(2,1)|(8,1)|(7,0)|
(7,17)|(2,18)|(1,17)|(8,17)|(6,18)|(0,0)|(6,1)|(2,1)|(8,0)|(7,0)|
