9x19_left2_right2,9,19,10,84,6,Time: 17439.91 : 
(3,0)|(8,1)|(8,0)|(0,1)|(6,1)|(2,17)|(1,17)|(4,17)|(2,18)|(8,18)|
(3,1)|(7,1)|(7,0)|(1,1)|(5,1)|(1,17)|(1,16)|(4,16)|(2,17)|(7,18)|
(3,1)|(6,1)|(6,0)|(2,1)|(4,1)|(1,16)|(1,15)|(4,15)|(1,17)|(7,17)|
(4,1)|(5,1)|(5,0)|(3,1)|(4,2)|(1,15)|(1,14)|(4,14)|(1,16)|(7,16)|
(4,2)|(5,1)|(4,0)|(4,1)|(4,3)|(1,14)|(1,13)|(4,13)|(1,15)|(7,15)|
(4,3)|(5,1)|(4,1)|(4,2)|(4,4)|(1,13)|(1,12)|(4,12)|(1,14)|(7,14)|
(4,4)|(4,1)|(4,2)|(4,3)|(4,5)|(1,12)|(1,11)|(4,11)|(1,13)|(7,13)|
(4,5)|(4,2)|(4,3)|(4,4)|(4,6)|(1,11)|(1,10)|(4,10)|(1,12)|(7,12)|
(4,6)|(4,3)|(4,4)|(4,5)|(4,7)|(1,10)|(1,9)|(4,9)|(1,11)|(7,11)|
(4,7)|(4,4)|(4,5)|(4,6)|(4,8)|(1,9)|(1,8)|(5,9)|(1,10)|(7,10)|
(4,8)|(4,5)|(4,6)|(4,7)|(4,9)|(1,8)|(1,7)|(6,9)|(1,9)|(7,9)|
(4,9)|(4,6)|(4,7)|(4,8)|(4,10)|(1,7)|(1,6)|(7,9)|(1,8)|(7,8)|
(4,10)|(4,7)|(4,8)|(4,9)|(4,11)|(1,6)|(1,5)|(7,8)|(1,7)|(7,7)|
(4,11)|(4,8)|(4,9)|(4,10)|(4,12)|(1,5)|(1,4)|(7,7)|(1,6)|(7,6)|
(4,12)|(4,9)|(4,10)|(4,11)|(4,13)|(1,4)|(1,3)|(7,6)|(1,5)|(7,5)|
(4,13)|(3,9)|(4,11)|(4,12)|(4,14)|(1,3)|(1,2)|(7,5)|(1,4)|(7,4)|
(4,14)|(2,9)|(4,12)|(4,13)|(4,15)|(1,2)|(1,1)|(7,4)|(1,3)|(7,3)|
(4,15)|(1,9)|(4,13)|(4,14)|(4,16)|(1,1)|(1,0)|(7,3)|(1,2)|(7,2)|
(4,16)|(1,10)|(4,14)|(4,15)|(4,17)|(2,1)|(1,0)|(7,2)|(1,1)|(7,1)|
(4,17)|(1,11)|(4,15)|(4,16)|(3,17)|(3,1)|(1,0)|(7,1)|(2,1)|(6,1)|
(4,18)|(1,12)|(4,16)|(4,17)|(2,17)|(4,1)|(1,0)|(8,1)|(3,1)|(5,1)|
(5,18)|(1,13)|(4,17)|(5,17)|(1,17)|(4,0)|(1,0)|(8,0)|(3,0)|(4,1)|
(5,18)|(1,14)|(3,17)|(6,17)|(0,17)|(4,1)|(1,0)|(8,0)|(4,0)|(3,1)|
(5,18)|(1,15)|(2,17)|(6,18)|(0,17)|(4,1)|(1,0)|(8,0)|(4,0)|(3,0)|
(5,18)|(1,16)|(2,17)|(7,18)|(0,17)|(4,1)|(1,0)|(8,0)|(4,0)|(3,0)|
(5,18)|(1,17)|(2,17)|(7,18)|(0,17)|(4,1)|(1,0)|(8,0)|(4,0)|(3,0)|
(5,18)|(1,18)|(2,17)|(7,18)|(0,17)|(4,1)|(1,0)|(8,0)|(4,0)|(3,0)|
