9x19_left2_right2,9,19,10,84,22,Time: 2522.60399999982 : 
(5,0)|(3,1)|(2,1)|(4,1)|(0,1)|(5,18)|(4,18)|(2,18)|(6,17)|(0,18)|
(4,0)|(3,1)|(2,1)|(4,2)|(1,1)|(6,18)|(4,17)|(3,18)|(5,17)|(1,18)|
(4,1)|(2,1)|(1,1)|(4,3)|(1,2)|(7,18)|(4,16)|(4,18)|(4,17)|(2,18)|
(3,1)|(1,1)|(1,2)|(4,4)|(1,3)|(7,17)|(4,15)|(4,17)|(4,16)|(3,18)|
(2,1)|(1,2)|(1,3)|(4,5)|(1,4)|(7,16)|(4,14)|(4,16)|(4,15)|(4,18)|
(1,1)|(1,3)|(1,4)|(4,6)|(1,5)|(7,15)|(4,13)|(4,15)|(4,14)|(4,17)|
(1,2)|(1,4)|(1,5)|(4,7)|(1,6)|(7,14)|(4,12)|(4,14)|(4,13)|(4,16)|
(1,3)|(1,5)|(1,6)|(4,8)|(1,7)|(7,13)|(4,11)|(4,13)|(4,12)|(4,15)|
(1,4)|(1,6)|(1,7)|(4,9)|(1,8)|(7,12)|(4,10)|(4,12)|(4,11)|(4,14)|
(1,5)|(1,7)|(1,8)|(5,9)|(1,9)|(7,11)|(4,9)|(4,11)|(4,10)|(4,13)|
(1,6)|(1,8)|(1,9)|(5,9)|(1,10)|(7,10)|(4,8)|(4,10)|(4,9)|(4,12)|
(1,7)|(1,9)|(1,10)|(5,9)|(1,11)|(7,9)|(4,7)|(4,9)|(4,8)|(4,11)|
(1,8)|(1,10)|(1,11)|(4,9)|(1,12)|(7,8)|(4,6)|(4,8)|(4,7)|(4,10)|
(1,9)|(1,11)|(1,12)|(5,9)|(1,13)|(7,7)|(4,5)|(4,7)|(4,6)|(4,9)|
(1,10)|(1,12)|(1,13)|(4,9)|(1,14)|(7,6)|(4,4)|(4,6)|(4,5)|(4,8)|
(1,11)|(1,13)|(1,14)|(4,10)|(1,15)|(7,5)|(4,3)|(4,5)|(4,4)|(4,7)|
(1,12)|(1,14)|(1,15)|(4,11)|(1,16)|(7,4)|(4,2)|(4,4)|(4,3)|(4,6)|
(1,13)|(1,15)|(1,16)|(4,12)|(1,17)|(7,3)|(4,1)|(4,3)|(4,2)|(4,5)|
(1,14)|(1,16)|(1,17)|(4,13)|(2,17)|(7,2)|(5,1)|(4,2)|(4,1)|(4,4)|
(1,15)|(1,17)|(1,18)|(4,14)|(3,17)|(7,1)|(5,1)|(4,1)|(3,1)|(4,3)|
(1,16)|(0,17)|(2,18)|(4,15)|(4,17)|(6,1)|(5,1)|(4,0)|(3,1)|(4,2)|
(1,17)|(0,17)|(3,18)|(4,16)|(5,17)|(6,1)|(5,1)|(3,0)|(3,1)|(4,1)|
(1,18)|(0,17)|(3,18)|(4,17)|(6,17)|(6,1)|(5,1)|(3,0)|(3,1)|(4,0)|
(2,18)|(0,17)|(3,18)|(4,17)|(6,17)|(6,1)|(5,1)|(3,0)|(3,1)|(4,0)|
