9x19_left2_right2,9,19,10,84,26,Time: 5066.91200000001 : 
(4,1)|(8,1)|(2,1)|(1,0)|(0,1)|(5,17)|(8,17)|(2,17)|(7,18)|(8,18)|
(4,2)|(7,1)|(1,1)|(1,0)|(0,1)|(4,17)|(8,17)|(3,17)|(7,17)|(7,18)|
(4,3)|(6,1)|(1,2)|(1,1)|(0,1)|(4,16)|(7,17)|(4,17)|(7,16)|(6,18)|
(4,4)|(5,1)|(1,3)|(1,2)|(1,1)|(4,15)|(7,16)|(4,16)|(7,15)|(5,18)|
(4,5)|(4,1)|(1,4)|(1,3)|(1,2)|(4,14)|(7,15)|(4,15)|(7,14)|(4,18)|
(4,6)|(3,1)|(1,5)|(1,4)|(1,3)|(4,13)|(7,14)|(4,14)|(7,13)|(4,17)|
(4,7)|(2,1)|(1,6)|(1,5)|(1,4)|(4,12)|(7,13)|(4,13)|(7,12)|(4,16)|
(4,8)|(1,1)|(1,7)|(1,6)|(1,5)|(4,11)|(7,12)|(4,12)|(7,11)|(4,15)|
(4,9)|(1,2)|(1,8)|(1,7)|(1,6)|(4,10)|(7,11)|(4,11)|(7,10)|(4,14)|
(3,9)|(1,3)|(1,9)|(1,8)|(1,7)|(4,9)|(7,10)|(4,10)|(7,9)|(4,13)|
(2,9)|(1,4)|(1,10)|(1,9)|(1,8)|(4,8)|(7,9)|(4,9)|(7,8)|(4,12)|
(2,9)|(1,5)|(1,11)|(1,10)|(1,9)|(4,7)|(7,8)|(4,8)|(7,7)|(4,11)|
(1,9)|(1,6)|(1,12)|(1,11)|(1,10)|(4,6)|(7,7)|(4,7)|(7,6)|(4,10)|
(1,10)|(1,7)|(1,13)|(1,12)|(1,11)|(4,5)|(7,6)|(4,6)|(7,5)|(4,9)|
(1,9)|(1,8)|(1,14)|(1,13)|(1,12)|(4,4)|(7,5)|(4,5)|(7,4)|(4,8)|
(2,9)|(1,9)|(1,15)|(1,14)|(1,13)|(4,3)|(7,4)|(4,4)|(7,3)|(4,7)|
(1,9)|(1,10)|(1,16)|(1,15)|(1,14)|(4,2)|(7,3)|(4,3)|(7,2)|(4,6)|
(1,10)|(1,11)|(1,17)|(1,16)|(1,15)|(4,1)|(7,2)|(4,2)|(7,1)|(4,5)|
(1,11)|(1,12)|(2,17)|(1,17)|(1,16)|(4,0)|(7,1)|(4,1)|(8,1)|(4,4)|
(1,12)|(1,13)|(3,17)|(1,18)|(1,17)|(4,0)|(6,1)|(5,1)|(8,1)|(4,3)|
(1,13)|(1,14)|(3,17)|(2,18)|(1,18)|(4,0)|(5,1)|(5,0)|(8,1)|(4,2)|
(1,14)|(1,15)|(3,17)|(3,18)|(2,18)|(4,0)|(5,1)|(5,0)|(8,1)|(4,1)|
(1,15)|(1,16)|(3,17)|(3,18)|(2,18)|(4,0)|(4,1)|(5,0)|(8,1)|(3,1)|
(1,16)|(1,17)|(3,17)|(3,18)|(2,18)|(4,0)|(3,1)|(5,0)|(8,1)|(3,0)|
(1,17)|(0,17)|(3,17)|(3,18)|(2,18)|(4,0)|(2,1)|(5,0)|(8,1)|(3,0)|
