9x19_left2_right2,9,19,10,84,15,Time: 1126.76699999999 : 
(5,1)|(3,0)|(7,0)|(1,0)|(4,1)|(3,17)|(0,17)|(7,17)|(5,18)|(1,18)|
(4,1)|(3,1)|(6,0)|(1,1)|(4,2)|(2,17)|(0,17)|(7,16)|(5,17)|(2,18)|
(4,2)|(4,1)|(5,0)|(2,1)|(4,3)|(1,17)|(0,17)|(7,15)|(6,17)|(3,18)|
(4,3)|(4,2)|(4,0)|(3,1)|(4,4)|(1,16)|(1,17)|(7,14)|(7,17)|(4,18)|
(4,4)|(4,3)|(4,1)|(3,1)|(4,5)|(1,15)|(1,16)|(7,13)|(7,16)|(5,18)|
(4,5)|(4,4)|(4,2)|(4,1)|(4,6)|(1,14)|(1,15)|(7,12)|(7,15)|(6,18)|
(4,6)|(4,5)|(4,3)|(4,2)|(4,7)|(1,13)|(1,14)|(7,11)|(7,14)|(7,18)|
(4,7)|(4,6)|(4,4)|(4,3)|(4,8)|(1,12)|(1,13)|(7,10)|(7,13)|(7,17)|
(4,8)|(4,7)|(4,5)|(4,4)|(4,9)|(1,11)|(1,12)|(7,9)|(7,12)|(7,16)|
(4,9)|(4,8)|(4,6)|(4,5)|(4,10)|(1,10)|(1,11)|(7,8)|(7,11)|(7,15)|
(3,9)|(4,9)|(4,7)|(4,6)|(4,11)|(1,9)|(1,10)|(7,7)|(7,10)|(7,14)|
(4,9)|(4,10)|(4,8)|(4,7)|(4,12)|(1,8)|(1,9)|(7,6)|(7,9)|(7,13)|
(4,10)|(4,11)|(4,9)|(4,8)|(4,13)|(1,7)|(1,8)|(7,5)|(7,8)|(7,12)|
(4,11)|(4,12)|(3,9)|(4,9)|(4,14)|(1,6)|(1,7)|(7,4)|(7,7)|(7,11)|
(4,12)|(4,13)|(2,9)|(5,9)|(4,15)|(1,5)|(1,6)|(7,3)|(7,6)|(7,10)|
(4,13)|(4,14)|(1,9)|(6,9)|(4,16)|(1,4)|(1,5)|(7,2)|(7,5)|(7,9)|
(4,14)|(4,15)|(1,10)|(7,9)|(4,17)|(1,3)|(1,4)|(7,1)|(7,4)|(7,8)|
(4,15)|(4,16)|(1,11)|(7,10)|(4,18)|(1,2)|(1,3)|(6,1)|(7,3)|(7,7)|
(4,16)|(4,17)|(1,12)|(7,11)|(5,18)|(1,1)|(1,2)|(5,1)|(7,2)|(7,6)|
(4,17)|(5,17)|(1,13)|(7,12)|(5,18)|(0,1)|(1,1)|(5,0)|(7,1)|(7,5)|
(5,17)|(6,17)|(1,14)|(7,13)|(5,18)|(0,1)|(1,1)|(5,0)|(6,1)|(7,4)|
(5,17)|(6,17)|(1,15)|(7,14)|(5,18)|(0,1)|(1,1)|(5,0)|(5,1)|(7,3)|
(5,17)|(6,17)|(1,16)|(7,15)|(5,18)|(0,1)|(1,1)|(5,0)|(4,1)|(7,2)|
(5,17)|(6,17)|(1,17)|(7,16)|(5,18)|(0,1)|(1,1)|(5,0)|(3,1)|(7,1)|
(5,17)|(6,17)|(0,17)|(7,17)|(5,18)|(0,1)|(1,1)|(5,0)|(2,1)|(8,1)|
(5,17)|(6,17)|(0,17)|(7,18)|(5,18)|(0,1)|(1,1)|(5,0)|(2,1)|(8,0)|
