9x19_left2_right2,9,19,10,84,16,Time: 16885.6829999997 : 
(8,1)|(5,1)|(1,1)|(2,0)|(3,1)|(6,17)|(4,17)|(3,18)|(7,18)|(6,18)|
(7,1)|(4,1)|(1,2)|(2,1)|(3,1)|(7,17)|(4,16)|(3,17)|(6,18)|(5,18)|
(6,1)|(3,1)|(1,3)|(1,1)|(2,1)|(7,16)|(4,15)|(4,17)|(5,18)|(4,18)|
(5,1)|(2,1)|(1,4)|(1,2)|(1,1)|(7,15)|(4,14)|(4,16)|(4,18)|(4,17)|
(4,1)|(1,1)|(1,5)|(1,3)|(1,2)|(7,14)|(4,13)|(4,15)|(4,17)|(4,16)|
(3,1)|(1,2)|(1,6)|(1,4)|(1,3)|(7,13)|(4,12)|(4,14)|(4,16)|(4,15)|
(2,1)|(1,3)|(1,7)|(1,5)|(1,4)|(7,12)|(4,11)|(4,13)|(4,15)|(4,14)|
(1,1)|(1,4)|(1,8)|(1,6)|(1,5)|(7,11)|(4,10)|(4,12)|(4,14)|(4,13)|
(1,2)|(1,5)|(1,9)|(1,7)|(1,6)|(7,10)|(4,9)|(4,11)|(4,13)|(4,12)|
(1,3)|(1,6)|(1,10)|(1,8)|(1,7)|(7,9)|(4,8)|(4,10)|(4,12)|(4,11)|
(1,4)|(1,7)|(1,11)|(1,9)|(1,8)|(7,8)|(4,7)|(4,9)|(4,11)|(4,10)|
(1,5)|(1,8)|(1,12)|(2,9)|(1,9)|(7,7)|(4,6)|(4,8)|(4,10)|(4,9)|
(1,6)|(1,9)|(1,13)|(3,9)|(1,10)|(7,6)|(4,5)|(4,7)|(4,9)|(4,8)|
(1,7)|(1,10)|(1,14)|(4,9)|(1,11)|(7,5)|(4,4)|(4,6)|(4,8)|(4,7)|
(1,8)|(1,11)|(1,15)|(4,10)|(1,12)|(7,4)|(4,3)|(4,5)|(4,7)|(4,6)|
(1,9)|(1,12)|(1,16)|(4,11)|(1,13)|(7,3)|(4,2)|(4,4)|(4,6)|(4,5)|
(1,10)|(1,13)|(1,17)|(4,12)|(1,14)|(7,2)|(4,1)|(4,3)|(4,5)|(4,4)|
(1,11)|(1,14)|(1,18)|(4,13)|(1,15)|(7,1)|(3,1)|(4,2)|(4,4)|(4,3)|
(1,12)|(1,15)|(2,18)|(4,14)|(1,16)|(6,1)|(3,0)|(4,1)|(4,3)|(4,2)|
(1,13)|(1,16)|(3,18)|(4,15)|(1,17)|(6,0)|(3,0)|(3,1)|(4,2)|(4,1)|
(1,14)|(1,17)|(4,18)|(4,16)|(2,17)|(6,0)|(3,0)|(2,1)|(4,1)|(5,1)|
(1,15)|(0,17)|(5,18)|(4,17)|(3,17)|(6,0)|(3,0)|(1,1)|(4,0)|(5,1)|
(1,16)|(0,17)|(6,18)|(4,18)|(4,17)|(6,0)|(3,0)|(1,0)|(4,0)|(5,1)|
(1,17)|(0,17)|(7,18)|(5,18)|(5,17)|(6,0)|(3,0)|(1,0)|(4,0)|(5,1)|
(1,18)|(0,17)|(7,18)|(6,18)|(6,17)|(6,0)|(3,0)|(1,0)|(4,0)|(5,1)|
(0,18)|(0,17)|(7,18)|(6,18)|(6,17)|(6,0)|(3,0)|(1,0)|(4,0)|(5,1)|
