9x19_left2_right2,9,19,10,84,17,Time: 83592.9020000002 : 
(7,1)|(2,1)|(6,0)|(0,0)|(8,0)|(0,18)|(5,18)|(8,18)|(4,18)|(5,17)|
(7,2)|(3,1)|(5,0)|(0,1)|(8,1)|(0,17)|(4,18)|(7,18)|(4,17)|(5,17)|
(7,3)|(4,1)|(4,0)|(1,1)|(7,1)|(1,17)|(3,18)|(6,18)|(4,16)|(4,17)|
(7,4)|(4,2)|(4,1)|(2,1)|(7,2)|(1,16)|(2,18)|(5,18)|(4,15)|(4,16)|
(7,5)|(4,3)|(4,2)|(3,1)|(7,3)|(1,15)|(1,18)|(4,18)|(4,14)|(4,15)|
(7,6)|(4,4)|(4,3)|(4,1)|(7,4)|(1,14)|(1,17)|(4,17)|(4,13)|(4,14)|
(7,7)|(4,5)|(4,4)|(4,2)|(7,5)|(1,13)|(1,16)|(3,17)|(4,12)|(4,13)|
(7,8)|(4,6)|(4,5)|(4,3)|(7,6)|(1,12)|(1,15)|(2,17)|(4,11)|(4,12)|
(7,9)|(4,7)|(4,6)|(4,4)|(7,7)|(1,11)|(1,14)|(1,17)|(4,10)|(4,11)|
(7,10)|(4,8)|(4,7)|(4,5)|(7,8)|(1,10)|(1,13)|(1,16)|(4,9)|(4,10)|
(7,11)|(4,8)|(4,7)|(4,6)|(7,9)|(1,9)|(1,12)|(1,15)|(5,9)|(4,9)|
(7,12)|(4,9)|(4,8)|(4,7)|(7,10)|(1,8)|(1,11)|(1,14)|(6,9)|(5,9)|
(7,13)|(4,10)|(4,9)|(4,8)|(7,11)|(1,7)|(1,10)|(1,13)|(7,9)|(6,9)|
(7,14)|(4,11)|(4,10)|(4,9)|(7,12)|(1,6)|(1,9)|(1,12)|(7,8)|(7,9)|
(7,15)|(4,12)|(4,11)|(4,10)|(7,13)|(1,5)|(1,8)|(1,11)|(7,7)|(7,8)|
(7,16)|(4,13)|(4,12)|(4,11)|(7,14)|(1,4)|(1,7)|(1,10)|(7,6)|(7,7)|
(7,17)|(4,14)|(4,13)|(4,12)|(7,15)|(1,3)|(1,6)|(1,9)|(7,5)|(7,6)|
(7,18)|(4,15)|(4,14)|(4,13)|(7,16)|(1,2)|(1,5)|(1,8)|(7,4)|(7,5)|
(8,18)|(4,16)|(4,15)|(4,14)|(7,17)|(1,1)|(1,4)|(1,7)|(7,3)|(7,4)|
(8,18)|(4,17)|(4,16)|(4,15)|(7,18)|(0,1)|(1,3)|(1,6)|(7,2)|(7,3)|
(8,18)|(3,17)|(4,17)|(4,16)|(6,18)|(0,1)|(1,2)|(1,5)|(7,1)|(7,2)|
(8,18)|(2,17)|(3,17)|(4,17)|(5,18)|(0,1)|(1,1)|(1,4)|(7,0)|(7,1)|
(8,18)|(1,17)|(2,17)|(5,17)|(4,18)|(0,1)|(1,0)|(1,3)|(7,0)|(7,1)|
(8,18)|(0,17)|(2,17)|(5,17)|(3,18)|(0,1)|(0,0)|(1,2)|(7,0)|(7,1)|
(8,18)|(0,17)|(2,17)|(5,17)|(2,18)|(0,1)|(0,0)|(1,1)|(7,0)|(7,1)|
(8,18)|(0,17)|(2,17)|(5,17)|(2,18)|(0,1)|(0,0)|(2,1)|(7,0)|(7,1)|
