9x19_left2_right2,9,19,10,84,8,Time: 4308.40500000003 : 
(1,1)|(4,0)|(7,1)|(7,0)|(2,1)|(7,18)|(0,17)|(3,17)|(4,17)|(8,17)|
(1,2)|(4,1)|(7,2)|(7,1)|(1,1)|(7,18)|(1,17)|(4,17)|(4,16)|(7,17)|
(1,3)|(3,1)|(7,3)|(7,2)|(1,2)|(7,17)|(2,17)|(4,16)|(4,15)|(6,17)|
(1,4)|(2,1)|(7,4)|(7,3)|(1,3)|(7,16)|(3,17)|(4,15)|(4,14)|(5,17)|
(1,5)|(1,1)|(7,5)|(7,4)|(1,4)|(7,15)|(4,17)|(4,14)|(4,13)|(5,17)|
(1,6)|(1,2)|(7,6)|(7,5)|(1,5)|(7,14)|(4,16)|(4,13)|(4,12)|(4,17)|
(1,7)|(1,3)|(7,7)|(7,6)|(1,6)|(7,13)|(4,15)|(4,12)|(4,11)|(4,16)|
(1,8)|(1,4)|(7,8)|(7,7)|(1,7)|(7,12)|(4,14)|(4,11)|(4,10)|(4,15)|
(1,9)|(1,5)|(7,9)|(7,8)|(1,8)|(7,11)|(4,13)|(4,10)|(4,9)|(4,14)|
(1,10)|(1,6)|(8,9)|(7,9)|(1,9)|(7,10)|(4,12)|(4,9)|(4,8)|(4,13)|
(1,11)|(1,7)|(8,9)|(6,9)|(1,10)|(7,9)|(4,11)|(4,8)|(4,7)|(4,12)|
(1,12)|(1,8)|(8,9)|(7,9)|(1,11)|(7,8)|(4,10)|(4,7)|(4,6)|(4,11)|
(1,13)|(1,9)|(7,9)|(7,10)|(1,12)|(7,7)|(4,9)|(4,6)|(4,5)|(4,10)|
(1,14)|(1,10)|(7,10)|(7,11)|(1,13)|(7,6)|(4,8)|(4,5)|(4,4)|(4,9)|
(1,15)|(1,11)|(7,11)|(7,12)|(1,14)|(7,5)|(4,7)|(4,4)|(4,3)|(3,9)|
(1,16)|(1,12)|(7,12)|(7,13)|(1,15)|(7,4)|(4,6)|(4,3)|(4,2)|(2,9)|
(1,17)|(1,13)|(7,13)|(7,14)|(1,16)|(7,3)|(4,5)|(4,2)|(4,1)|(1,9)|
(1,18)|(1,14)|(7,14)|(7,15)|(1,17)|(7,2)|(4,4)|(4,1)|(4,0)|(1,8)|
(2,18)|(1,15)|(7,15)|(7,16)|(0,17)|(7,1)|(4,3)|(3,1)|(5,0)|(1,7)|
(3,18)|(1,16)|(7,16)|(7,17)|(0,17)|(7,1)|(4,2)|(3,1)|(5,0)|(1,6)|
(3,18)|(1,17)|(7,17)|(6,17)|(0,17)|(7,1)|(4,1)|(3,1)|(5,0)|(1,5)|
(3,18)|(2,17)|(7,18)|(6,17)|(0,17)|(7,1)|(5,1)|(3,1)|(5,0)|(1,4)|
(3,18)|(3,17)|(6,18)|(6,17)|(0,17)|(7,1)|(6,1)|(3,1)|(5,0)|(1,3)|
(3,18)|(3,17)|(6,18)|(6,17)|(0,17)|(7,1)|(6,1)|(3,1)|(5,0)|(1,2)|
(3,18)|(3,17)|(6,18)|(6,17)|(0,17)|(7,1)|(6,1)|(3,1)|(5,0)|(1,1)|
(3,18)|(3,17)|(6,18)|(6,17)|(0,17)|(7,1)|(6,1)|(3,1)|(5,0)|(1,0)|
