9x19_left2_right2,9,19,10,84,5,Time: 28300.603 : 
(1,0)|(2,1)|(5,1)|(7,0)|(3,0)|(8,18)|(5,17)|(0,17)|(2,18)|(8,17)|
(2,0)|(1,1)|(4,1)|(6,0)|(3,1)|(7,18)|(6,17)|(1,17)|(1,18)|(7,17)|
(3,0)|(1,1)|(4,2)|(5,0)|(2,1)|(7,17)|(6,17)|(2,17)|(1,17)|(7,16)|
(3,1)|(1,0)|(4,3)|(4,0)|(1,1)|(7,16)|(7,17)|(3,17)|(1,16)|(7,15)|
(3,1)|(1,1)|(4,4)|(4,1)|(1,2)|(7,15)|(7,16)|(4,17)|(1,15)|(7,14)|
(4,1)|(1,2)|(4,5)|(4,2)|(1,3)|(7,14)|(7,15)|(5,17)|(1,14)|(7,13)|
(4,2)|(1,3)|(4,6)|(4,3)|(1,4)|(7,13)|(7,14)|(6,17)|(1,13)|(7,12)|
(4,3)|(1,4)|(4,7)|(4,4)|(1,5)|(7,12)|(7,13)|(7,17)|(1,12)|(7,11)|
(4,4)|(1,5)|(4,8)|(4,5)|(1,6)|(7,11)|(7,12)|(7,16)|(1,11)|(7,10)|
(4,5)|(1,6)|(4,9)|(4,6)|(1,7)|(7,10)|(7,11)|(7,15)|(1,10)|(7,9)|
(4,6)|(1,7)|(4,10)|(4,7)|(1,8)|(7,9)|(7,10)|(7,14)|(1,9)|(7,8)|
(4,7)|(1,8)|(4,11)|(4,8)|(1,9)|(7,8)|(7,9)|(7,13)|(2,9)|(7,7)|
(4,8)|(1,9)|(4,12)|(4,9)|(1,10)|(7,7)|(7,8)|(7,12)|(3,9)|(7,6)|
(4,9)|(1,10)|(4,13)|(4,10)|(1,11)|(7,6)|(7,7)|(7,11)|(3,9)|(7,5)|
(4,10)|(1,11)|(4,14)|(4,11)|(1,12)|(7,5)|(7,6)|(7,10)|(4,9)|(7,4)|
(4,11)|(1,12)|(4,15)|(4,12)|(1,13)|(7,4)|(7,5)|(7,9)|(4,8)|(7,3)|
(4,12)|(1,13)|(4,16)|(4,13)|(1,14)|(7,3)|(7,4)|(7,8)|(4,7)|(7,2)|
(4,13)|(1,14)|(4,17)|(4,14)|(1,15)|(7,2)|(7,3)|(7,7)|(4,6)|(7,1)|
(4,14)|(1,15)|(4,18)|(4,15)|(1,16)|(7,1)|(7,2)|(7,6)|(4,5)|(6,1)|
(4,15)|(1,16)|(3,18)|(4,16)|(1,17)|(8,1)|(7,1)|(7,5)|(4,4)|(5,1)|
(4,16)|(1,17)|(3,18)|(4,17)|(1,18)|(8,1)|(7,0)|(7,4)|(4,3)|(5,1)|
(4,17)|(0,17)|(3,18)|(3,17)|(0,18)|(8,1)|(7,0)|(7,3)|(4,2)|(5,1)|
(5,17)|(0,17)|(3,18)|(3,17)|(0,18)|(8,1)|(7,0)|(7,2)|(4,1)|(5,1)|
(5,17)|(0,17)|(3,18)|(3,17)|(0,18)|(8,1)|(7,0)|(7,1)|(4,0)|(5,1)|
(5,17)|(0,17)|(3,18)|(3,17)|(0,18)|(8,1)|(7,0)|(6,1)|(4,0)|(5,1)|
(5,17)|(0,17)|(3,18)|(3,17)|(0,18)|(8,1)|(7,0)|(6,0)|(4,0)|(5,1)|
