9x19_left2_right2,9,19,8,84,24,Time: 74.2899999999936 : 
(2,0)|(3,1)|(4,1)|(7,0)|(3,17)|(5,17)|(6,18)|(7,18)|
(2,1)|(4,1)|(4,2)|(6,0)|(4,17)|(6,17)|(7,18)|(7,17)|
(3,1)|(4,2)|(4,3)|(5,0)|(5,17)|(6,17)|(7,17)|(7,16)|
(4,1)|(4,3)|(4,4)|(4,0)|(6,17)|(7,17)|(7,16)|(7,15)|
(4,2)|(4,4)|(4,5)|(4,1)|(7,17)|(7,16)|(7,15)|(7,14)|
(4,3)|(4,5)|(4,6)|(4,2)|(7,16)|(7,15)|(7,14)|(7,13)|
(4,4)|(4,6)|(4,7)|(4,3)|(7,15)|(7,14)|(7,13)|(7,12)|
(4,5)|(4,7)|(4,8)|(4,4)|(7,14)|(7,13)|(7,12)|(7,11)|
(4,6)|(4,8)|(4,9)|(4,5)|(7,13)|(7,12)|(7,11)|(7,10)|
(4,7)|(4,9)|(4,10)|(4,6)|(7,12)|(7,11)|(7,10)|(7,9)|
(4,8)|(4,10)|(4,11)|(4,7)|(7,11)|(7,10)|(7,9)|(7,8)|
(4,9)|(4,11)|(4,12)|(4,8)|(7,10)|(7,9)|(7,8)|(7,7)|
(4,10)|(4,12)|(4,13)|(4,9)|(7,9)|(7,8)|(7,7)|(7,6)|
(4,11)|(4,13)|(4,14)|(4,10)|(7,8)|(7,7)|(7,6)|(7,5)|
(4,12)|(4,14)|(4,15)|(4,11)|(7,7)|(7,6)|(7,5)|(7,4)|
(4,13)|(4,15)|(4,16)|(4,12)|(7,6)|(7,5)|(7,4)|(7,3)|
(4,14)|(4,16)|(4,17)|(4,13)|(7,5)|(7,4)|(7,3)|(7,2)|
(4,15)|(4,17)|(4,18)|(4,14)|(7,4)|(7,3)|(7,2)|(7,1)|
(4,16)|(5,17)|(5,18)|(4,15)|(7,3)|(7,2)|(7,1)|(6,1)|
(4,17)|(6,17)|(6,18)|(4,16)|(7,2)|(7,1)|(6,1)|(5,1)|
(5,17)|(7,17)|(7,18)|(4,17)|(7,1)|(8,1)|(5,1)|(5,0)|
(6,17)|(8,17)|(7,18)|(4,17)|(8,1)|(8,0)|(5,1)|(5,0)|
(7,17)|(8,18)|(7,18)|(4,17)|(8,1)|(8,0)|(5,1)|(5,0)|
