9x19_left2_right2,9,19,8,84,26,Time: 20.9979999999632 : 
(3,0)|(5,1)|(8,0)|(0,1)|(4,18)|(8,17)|(3,17)|(6,18)|
(3,1)|(6,1)|(8,1)|(1,1)|(4,18)|(7,17)|(4,17)|(5,18)|
(2,1)|(6,1)|(7,1)|(1,2)|(4,17)|(6,17)|(4,16)|(4,18)|
(1,1)|(7,1)|(7,2)|(1,3)|(4,16)|(5,17)|(4,15)|(4,17)|
(1,2)|(7,2)|(7,3)|(1,4)|(4,15)|(4,17)|(4,14)|(4,16)|
(1,3)|(7,3)|(7,4)|(1,5)|(4,14)|(4,16)|(4,13)|(4,15)|
(1,4)|(7,4)|(7,5)|(1,6)|(4,13)|(4,15)|(4,12)|(4,14)|
(1,5)|(7,5)|(7,6)|(1,7)|(4,12)|(4,14)|(4,11)|(4,13)|
(1,6)|(7,6)|(7,7)|(1,8)|(4,11)|(4,13)|(4,10)|(4,12)|
(1,7)|(7,7)|(7,8)|(1,9)|(4,10)|(4,12)|(4,9)|(4,11)|
(1,8)|(7,8)|(7,9)|(1,10)|(4,9)|(4,11)|(4,8)|(4,10)|
(1,9)|(7,9)|(7,10)|(1,11)|(4,8)|(4,10)|(4,7)|(4,9)|
(1,10)|(7,10)|(7,11)|(1,12)|(4,7)|(4,9)|(4,6)|(4,8)|
(1,11)|(7,11)|(7,12)|(1,13)|(4,6)|(4,8)|(4,5)|(4,7)|
(1,12)|(7,12)|(7,13)|(1,14)|(4,5)|(4,7)|(4,4)|(4,6)|
(1,13)|(7,13)|(7,14)|(1,15)|(4,4)|(4,6)|(4,3)|(4,5)|
(1,14)|(7,14)|(7,15)|(1,16)|(4,3)|(4,5)|(4,2)|(4,4)|
(1,15)|(7,15)|(7,16)|(1,17)|(4,2)|(4,4)|(4,1)|(4,3)|
(1,16)|(7,16)|(7,17)|(1,18)|(4,1)|(4,3)|(5,1)|(4,2)|
(1,17)|(7,17)|(6,17)|(2,18)|(3,1)|(4,2)|(5,1)|(4,1)|
(1,18)|(7,18)|(5,17)|(3,18)|(3,0)|(4,1)|(5,1)|(3,1)|
(2,18)|(8,18)|(4,17)|(3,18)|(3,0)|(4,1)|(5,1)|(3,1)|
(2,18)|(8,18)|(3,17)|(3,18)|(3,0)|(4,1)|(5,1)|(3,1)|
(2,18)|(8,18)|(2,17)|(3,18)|(3,0)|(4,1)|(5,1)|(3,1)|
