9x19_left2_right2,9,19,8,84,9,Time: 196.885999999999 : 
(8,0)|(0,1)|(4,0)|(7,0)|(2,18)|(5,17)|(1,17)|(5,18)|
(7,0)|(1,1)|(4,1)|(7,1)|(2,17)|(4,17)|(1,16)|(4,18)|
(7,1)|(2,1)|(4,2)|(7,2)|(3,17)|(4,16)|(1,15)|(4,17)|
(7,2)|(3,1)|(4,3)|(7,3)|(4,17)|(4,15)|(1,14)|(5,17)|
(7,3)|(4,1)|(4,4)|(7,4)|(4,16)|(4,14)|(1,13)|(4,17)|
(7,4)|(5,1)|(4,5)|(7,5)|(4,15)|(4,13)|(1,12)|(4,16)|
(7,5)|(6,1)|(4,6)|(7,6)|(4,14)|(4,12)|(1,11)|(4,15)|
(7,6)|(7,1)|(4,7)|(7,7)|(4,13)|(4,11)|(1,10)|(4,14)|
(7,7)|(7,2)|(4,8)|(7,8)|(4,12)|(4,10)|(1,9)|(4,13)|
(7,8)|(7,3)|(4,9)|(7,9)|(4,11)|(4,10)|(1,8)|(4,12)|
(7,9)|(7,4)|(3,9)|(7,10)|(4,10)|(4,9)|(1,7)|(4,11)|
(6,9)|(7,5)|(2,9)|(7,11)|(4,9)|(4,8)|(1,6)|(4,10)|
(5,9)|(7,6)|(1,9)|(7,12)|(4,8)|(4,7)|(1,5)|(4,9)|
(4,9)|(7,7)|(1,10)|(7,13)|(4,7)|(4,6)|(1,4)|(4,8)|
(4,10)|(7,8)|(1,11)|(7,14)|(4,6)|(4,5)|(1,3)|(4,7)|
(4,11)|(7,9)|(1,12)|(7,15)|(4,5)|(4,4)|(1,2)|(4,6)|
(4,12)|(7,10)|(1,13)|(7,16)|(4,4)|(4,3)|(1,1)|(4,5)|
(4,13)|(7,11)|(1,14)|(7,17)|(4,3)|(4,2)|(2,1)|(4,4)|
(4,14)|(7,12)|(1,15)|(7,18)|(4,2)|(4,1)|(3,1)|(4,3)|
(4,15)|(7,13)|(1,16)|(7,18)|(4,1)|(5,1)|(3,1)|(4,2)|
(4,16)|(7,14)|(1,17)|(7,18)|(4,0)|(6,1)|(3,1)|(4,1)|
(4,17)|(7,15)|(1,18)|(7,18)|(5,0)|(7,1)|(3,1)|(4,1)|
(3,17)|(7,16)|(1,18)|(7,18)|(5,0)|(7,0)|(3,1)|(4,1)|
(3,18)|(7,17)|(1,18)|(7,18)|(5,0)|(7,0)|(3,1)|(4,1)|
