9x19_left2_right2,9,19,8,84,15,Time: 108.479000000007 : 
(3,0)|(7,1)|(7,0)|(6,0)|(5,17)|(7,17)|(6,17)|(1,18)|
(3,1)|(6,1)|(7,1)|(5,0)|(4,17)|(7,16)|(5,17)|(1,17)|
(4,1)|(5,1)|(7,2)|(4,0)|(3,17)|(7,15)|(4,17)|(1,16)|
(4,2)|(4,1)|(7,3)|(4,0)|(2,17)|(7,14)|(3,17)|(1,15)|
(4,3)|(4,2)|(7,4)|(4,1)|(1,17)|(7,13)|(2,17)|(1,14)|
(4,4)|(4,3)|(7,5)|(4,2)|(1,16)|(7,12)|(1,17)|(1,13)|
(4,5)|(4,4)|(7,6)|(4,3)|(1,15)|(7,11)|(1,16)|(1,12)|
(4,6)|(4,5)|(7,7)|(4,4)|(1,14)|(7,10)|(1,15)|(1,11)|
(4,7)|(4,6)|(7,8)|(4,5)|(1,13)|(7,9)|(1,14)|(1,10)|
(4,8)|(4,7)|(7,9)|(4,6)|(1,12)|(6,9)|(1,13)|(1,9)|
(4,9)|(4,8)|(7,10)|(4,7)|(1,11)|(7,9)|(1,12)|(1,8)|
(4,10)|(4,9)|(7,11)|(4,8)|(1,10)|(7,8)|(1,11)|(1,7)|
(4,11)|(3,9)|(7,12)|(4,9)|(1,9)|(7,7)|(1,10)|(1,6)|
(4,12)|(2,9)|(7,13)|(4,10)|(1,8)|(7,6)|(1,9)|(1,5)|
(4,13)|(1,9)|(7,14)|(4,11)|(1,7)|(7,5)|(1,8)|(1,4)|
(4,14)|(1,10)|(7,15)|(4,12)|(1,6)|(7,4)|(1,7)|(1,3)|
(4,15)|(1,11)|(7,16)|(4,13)|(1,5)|(7,3)|(1,6)|(1,2)|
(4,16)|(1,12)|(7,17)|(4,14)|(1,4)|(7,2)|(1,5)|(1,1)|
(4,17)|(1,13)|(7,18)|(4,15)|(1,3)|(7,1)|(1,4)|(2,1)|
(4,18)|(1,14)|(6,18)|(4,16)|(1,2)|(7,1)|(1,3)|(3,1)|
(5,18)|(1,15)|(6,18)|(4,17)|(1,1)|(7,1)|(1,2)|(4,1)|
(5,18)|(1,16)|(6,18)|(3,17)|(2,1)|(7,1)|(1,1)|(5,1)|
(5,18)|(1,17)|(6,18)|(2,17)|(1,1)|(7,1)|(1,0)|(5,1)|
(5,18)|(0,17)|(6,18)|(2,17)|(1,1)|(7,1)|(1,0)|(5,1)|
(5,18)|(0,18)|(6,18)|(2,17)|(1,1)|(7,1)|(1,0)|(5,1)|
