9x19_left2_right2,9,19,8,84,29,Time: 59.5349999999744 : 
(6,1)|(1,0)|(4,0)|(6,0)|(0,18)|(6,18)|(1,17)|(2,17)|
(5,1)|(1,1)|(4,1)|(6,1)|(0,17)|(7,18)|(1,16)|(1,17)|
(4,1)|(2,1)|(4,2)|(5,1)|(1,17)|(7,17)|(1,15)|(1,16)|
(4,2)|(3,1)|(4,3)|(4,1)|(1,16)|(7,16)|(1,14)|(1,15)|
(4,3)|(4,1)|(4,4)|(4,2)|(1,15)|(7,15)|(1,13)|(1,14)|
(4,4)|(4,2)|(4,5)|(4,3)|(1,14)|(7,14)|(1,12)|(1,13)|
(4,5)|(4,3)|(4,6)|(4,4)|(1,13)|(7,13)|(1,11)|(1,12)|
(4,6)|(4,4)|(4,7)|(4,5)|(1,12)|(7,12)|(1,10)|(1,11)|
(4,7)|(4,5)|(4,8)|(4,6)|(1,11)|(7,11)|(1,9)|(1,10)|
(4,8)|(4,6)|(4,9)|(4,7)|(1,10)|(7,10)|(1,8)|(1,9)|
(4,9)|(4,7)|(4,10)|(4,8)|(1,9)|(7,9)|(1,7)|(1,8)|
(4,10)|(4,8)|(4,11)|(4,9)|(1,8)|(7,8)|(1,6)|(1,7)|
(4,11)|(4,9)|(4,12)|(4,10)|(1,7)|(7,7)|(1,5)|(1,6)|
(4,12)|(4,10)|(4,13)|(4,11)|(1,6)|(7,6)|(1,4)|(1,5)|
(4,13)|(4,11)|(4,14)|(4,12)|(1,5)|(7,5)|(1,3)|(1,4)|
(4,14)|(4,12)|(4,15)|(4,13)|(1,4)|(7,4)|(1,2)|(1,3)|
(4,15)|(4,13)|(4,16)|(4,14)|(1,3)|(7,3)|(1,1)|(1,2)|
(4,16)|(4,14)|(4,17)|(4,15)|(1,2)|(7,2)|(1,0)|(1,1)|
(4,17)|(4,15)|(3,17)|(4,16)|(1,1)|(7,1)|(2,0)|(1,0)|
(3,17)|(4,16)|(2,17)|(4,17)|(2,1)|(6,1)|(3,0)|(1,0)|
(2,17)|(4,17)|(1,17)|(4,18)|(2,1)|(5,1)|(3,0)|(1,0)|
(2,18)|(5,17)|(1,17)|(3,18)|(2,1)|(5,0)|(3,0)|(1,0)|
(2,17)|(5,17)|(1,17)|(2,18)|(2,1)|(5,0)|(3,0)|(1,0)|
(2,18)|(5,17)|(1,17)|(1,18)|(2,1)|(5,0)|(3,0)|(1,0)|
(1,18)|(5,17)|(1,17)|(0,18)|(2,1)|(5,0)|(3,0)|(1,0)|
