9x19_left2_right2,9,19,8,84,25,Time: 254015.062 : 
(8,0)|(1,1)|(2,0)|(4,1)|(8,17)|(5,18)|(3,18)|(0,17)|
(7,0)|(1,2)|(2,1)|(4,2)|(7,17)|(4,18)|(3,17)|(1,17)|
(7,1)|(1,3)|(3,1)|(4,3)|(7,16)|(3,18)|(4,17)|(1,16)|
(7,2)|(1,4)|(4,1)|(4,4)|(7,15)|(2,18)|(5,17)|(1,15)|
(7,3)|(1,5)|(4,2)|(4,5)|(7,14)|(1,18)|(6,17)|(1,14)|
(7,4)|(1,6)|(4,3)|(4,6)|(7,13)|(1,17)|(7,17)|(1,13)|
(7,5)|(1,7)|(4,4)|(4,7)|(7,12)|(1,16)|(7,16)|(1,12)|
(7,6)|(1,8)|(4,5)|(4,8)|(7,11)|(1,15)|(7,15)|(1,11)|
(7,7)|(1,9)|(4,6)|(4,9)|(7,10)|(1,14)|(7,14)|(1,10)|
(7,8)|(2,9)|(4,7)|(4,10)|(7,9)|(1,13)|(7,13)|(1,9)|
(7,9)|(1,9)|(4,8)|(4,11)|(6,9)|(1,12)|(7,12)|(1,8)|
(7,10)|(1,10)|(4,9)|(4,12)|(5,9)|(1,11)|(7,11)|(1,7)|
(7,9)|(1,9)|(4,10)|(4,13)|(4,9)|(1,10)|(7,10)|(1,6)|
(6,9)|(2,9)|(4,11)|(4,14)|(4,8)|(1,9)|(7,9)|(1,5)|
(7,9)|(1,9)|(4,12)|(4,15)|(4,7)|(1,8)|(7,8)|(1,4)|
(7,10)|(1,10)|(4,13)|(4,16)|(4,6)|(1,7)|(7,7)|(1,3)|
(7,11)|(1,11)|(4,14)|(4,17)|(4,5)|(1,6)|(7,6)|(1,2)|
(7,12)|(1,12)|(4,15)|(4,18)|(4,4)|(1,5)|(7,5)|(1,1)|
(7,13)|(1,13)|(4,16)|(4,18)|(4,3)|(1,4)|(7,4)|(1,0)|
(7,14)|(1,14)|(4,17)|(4,18)|(4,2)|(1,3)|(7,3)|(2,0)|
(7,15)|(1,15)|(3,17)|(4,18)|(4,1)|(1,2)|(7,2)|(3,0)|
(7,16)|(1,16)|(3,17)|(4,18)|(3,1)|(1,1)|(7,1)|(4,0)|
(7,17)|(1,17)|(3,17)|(4,18)|(2,1)|(0,1)|(7,1)|(5,0)|
(7,18)|(1,17)|(3,17)|(4,18)|(2,1)|(0,0)|(7,1)|(6,0)|
