9x19_left2_right2,9,19,8,84,23,Time: 80.2350000000006 : 
(1,0)|(7,0)|(4,1)|(3,0)|(2,17)|(5,17)|(8,17)|(1,17)|
(1,1)|(7,1)|(4,2)|(3,1)|(1,17)|(4,17)|(7,17)|(1,16)|
(2,1)|(7,2)|(4,3)|(4,1)|(1,16)|(3,17)|(7,16)|(1,15)|
(3,1)|(7,3)|(4,4)|(4,2)|(1,15)|(2,17)|(7,15)|(1,14)|
(4,1)|(7,4)|(4,5)|(4,3)|(1,14)|(1,17)|(7,14)|(1,13)|
(4,2)|(7,5)|(4,6)|(4,4)|(1,13)|(1,16)|(7,13)|(1,12)|
(4,3)|(7,6)|(4,7)|(4,5)|(1,12)|(1,15)|(7,12)|(1,11)|
(4,4)|(7,7)|(4,8)|(4,6)|(1,11)|(1,14)|(7,11)|(1,10)|
(4,5)|(7,8)|(4,9)|(4,7)|(1,10)|(1,13)|(7,10)|(1,9)|
(4,6)|(7,8)|(4,10)|(4,8)|(1,9)|(1,12)|(7,9)|(1,8)|
(4,7)|(7,9)|(4,11)|(4,9)|(1,8)|(1,11)|(8,9)|(1,7)|
(4,8)|(7,10)|(4,12)|(5,9)|(1,7)|(1,10)|(7,9)|(1,6)|
(4,9)|(7,11)|(4,13)|(6,9)|(1,6)|(1,9)|(7,8)|(1,5)|
(4,10)|(7,12)|(4,14)|(7,9)|(1,5)|(1,8)|(7,7)|(1,4)|
(4,11)|(7,13)|(4,15)|(7,10)|(1,4)|(1,7)|(7,6)|(1,3)|
(4,12)|(7,14)|(4,16)|(7,11)|(1,3)|(1,6)|(7,5)|(1,2)|
(4,13)|(7,15)|(4,17)|(7,12)|(1,2)|(1,5)|(7,4)|(1,1)|
(4,14)|(7,16)|(3,17)|(7,13)|(1,1)|(1,4)|(7,3)|(1,0)|
(4,15)|(7,17)|(2,17)|(7,14)|(2,1)|(1,3)|(7,2)|(2,0)|
(4,16)|(6,17)|(2,17)|(7,15)|(3,1)|(1,2)|(7,1)|(3,0)|
(4,17)|(6,17)|(2,17)|(7,16)|(4,1)|(1,1)|(8,1)|(4,0)|
(4,18)|(6,17)|(2,17)|(7,17)|(4,1)|(1,1)|(8,0)|(4,0)|
(5,18)|(6,17)|(2,17)|(8,17)|(4,1)|(1,1)|(8,0)|(4,0)|
