9x19_left2_right2,9,19,8,84,27,Time: 128.936999999976 : 
(3,1)|(8,0)|(0,0)|(6,0)|(3,18)|(3,17)|(0,18)|(4,17)|
(2,1)|(7,0)|(1,0)|(6,1)|(3,17)|(4,17)|(1,18)|(4,16)|
(2,1)|(7,0)|(2,0)|(7,1)|(4,17)|(4,16)|(1,17)|(4,15)|
(1,1)|(7,1)|(2,1)|(7,2)|(4,16)|(4,15)|(1,16)|(4,14)|
(1,2)|(7,2)|(3,1)|(7,3)|(4,15)|(4,14)|(1,15)|(4,13)|
(1,3)|(7,3)|(4,1)|(7,4)|(4,14)|(4,13)|(1,14)|(4,12)|
(1,4)|(7,4)|(5,1)|(7,5)|(4,13)|(4,12)|(1,13)|(4,11)|
(1,5)|(7,5)|(6,1)|(7,6)|(4,12)|(4,11)|(1,12)|(4,10)|
(1,6)|(7,6)|(7,1)|(7,7)|(4,11)|(4,10)|(1,11)|(4,9)|
(1,7)|(7,7)|(7,2)|(7,8)|(4,10)|(4,9)|(1,10)|(4,8)|
(1,8)|(7,8)|(7,3)|(7,9)|(4,9)|(4,8)|(1,9)|(4,7)|
(1,9)|(7,9)|(7,4)|(7,10)|(4,8)|(4,7)|(0,9)|(4,6)|
(1,10)|(6,9)|(7,5)|(7,11)|(4,7)|(4,6)|(1,9)|(4,5)|
(1,11)|(5,9)|(7,6)|(7,12)|(4,6)|(4,5)|(1,8)|(4,4)|
(1,12)|(4,9)|(7,7)|(7,13)|(4,5)|(4,4)|(1,7)|(4,3)|
(1,13)|(4,10)|(7,8)|(7,14)|(4,4)|(4,3)|(1,6)|(4,2)|
(1,14)|(4,11)|(7,9)|(7,15)|(4,3)|(4,2)|(1,5)|(4,1)|
(1,15)|(4,12)|(7,10)|(7,16)|(4,2)|(4,1)|(1,4)|(4,0)|
(1,16)|(4,13)|(7,11)|(7,17)|(4,1)|(5,1)|(1,3)|(5,0)|
(1,17)|(4,14)|(7,12)|(8,17)|(4,1)|(5,1)|(1,2)|(5,0)|
(1,18)|(4,15)|(7,13)|(8,17)|(4,1)|(5,1)|(1,1)|(5,0)|
(2,18)|(4,16)|(7,14)|(8,17)|(4,1)|(5,1)|(0,1)|(5,0)|
(2,18)|(4,17)|(7,15)|(8,17)|(4,1)|(5,1)|(0,0)|(5,0)|
(2,18)|(4,18)|(7,16)|(8,17)|(4,1)|(5,1)|(0,0)|(5,0)|
(2,18)|(4,18)|(7,17)|(8,17)|(4,1)|(5,1)|(0,0)|(5,0)|
(2,18)|(4,18)|(7,18)|(8,17)|(4,1)|(5,1)|(0,0)|(5,0)|
(2,18)|(4,18)|(8,18)|(8,17)|(4,1)|(5,1)|(0,0)|(5,0)|
