9x19_left2_right2,9,19,8,84,13,Time: 16140.943 : 
(4,1)|(4,0)|(8,0)|(1,0)|(0,17)|(3,17)|(7,18)|(4,18)|
(4,2)|(4,1)|(7,0)|(1,1)|(1,17)|(2,17)|(7,17)|(3,18)|
(4,3)|(4,2)|(6,0)|(1,2)|(1,18)|(1,17)|(7,16)|(3,17)|
(4,4)|(4,3)|(5,0)|(1,3)|(1,17)|(1,16)|(7,15)|(2,17)|
(4,5)|(4,4)|(4,0)|(1,4)|(1,16)|(1,15)|(7,14)|(1,17)|
(4,6)|(4,5)|(4,1)|(1,5)|(1,15)|(1,14)|(7,13)|(1,16)|
(4,7)|(4,6)|(4,2)|(1,6)|(1,14)|(1,13)|(7,12)|(1,15)|
(4,8)|(4,7)|(4,3)|(1,7)|(1,13)|(1,12)|(7,11)|(1,14)|
(4,9)|(4,8)|(4,4)|(1,8)|(1,12)|(1,11)|(7,10)|(1,13)|
(4,10)|(4,9)|(4,5)|(1,9)|(1,11)|(1,10)|(7,9)|(1,12)|
(4,11)|(4,10)|(4,6)|(0,9)|(1,10)|(1,9)|(7,8)|(1,11)|
(4,12)|(4,11)|(4,7)|(0,9)|(1,9)|(1,8)|(7,7)|(1,10)|
(4,13)|(4,12)|(4,8)|(0,9)|(1,8)|(1,7)|(7,6)|(1,9)|
(4,14)|(4,13)|(4,9)|(1,9)|(1,7)|(1,6)|(7,5)|(1,8)|
(4,15)|(4,14)|(4,10)|(1,10)|(1,6)|(1,5)|(7,4)|(1,7)|
(4,16)|(4,15)|(4,11)|(1,11)|(1,5)|(1,4)|(7,3)|(1,6)|
(4,17)|(4,16)|(4,12)|(1,12)|(1,4)|(1,3)|(7,2)|(1,5)|
(4,18)|(4,17)|(4,13)|(1,13)|(1,3)|(1,2)|(7,1)|(1,4)|
(5,18)|(4,18)|(4,14)|(1,14)|(1,2)|(1,1)|(7,0)|(1,3)|
(6,18)|(4,18)|(4,15)|(1,15)|(1,1)|(2,1)|(7,0)|(1,2)|
(6,18)|(4,18)|(4,16)|(1,16)|(0,1)|(3,1)|(7,0)|(1,1)|
(6,18)|(4,18)|(4,17)|(1,17)|(0,0)|(4,1)|(7,0)|(2,1)|
(6,18)|(4,18)|(3,17)|(0,17)|(0,0)|(4,1)|(7,0)|(3,1)|
(6,18)|(4,18)|(2,17)|(0,17)|(0,0)|(4,1)|(7,0)|(3,0)|
(6,18)|(4,18)|(2,18)|(0,17)|(0,0)|(4,1)|(7,0)|(3,0)|
