9x19_left2_right2,9,19,8,84,21,Time: 1638.21900000001 : 
(0,1)|(6,0)|(4,0)|(0,0)|(5,18)|(1,17)|(3,18)|(0,18)|
(1,1)|(6,1)|(4,1)|(0,1)|(4,18)|(1,16)|(3,17)|(1,18)|
(1,2)|(7,1)|(4,2)|(1,1)|(4,18)|(1,15)|(4,17)|(2,18)|
(1,3)|(7,2)|(4,3)|(1,2)|(4,17)|(1,14)|(4,16)|(3,18)|
(1,4)|(7,3)|(4,4)|(1,3)|(4,16)|(1,13)|(4,15)|(4,18)|
(1,5)|(7,4)|(4,5)|(1,4)|(4,15)|(1,12)|(4,14)|(4,17)|
(1,6)|(7,5)|(4,6)|(1,5)|(4,14)|(1,11)|(4,13)|(4,16)|
(1,7)|(7,6)|(4,7)|(1,6)|(4,13)|(1,10)|(4,12)|(4,15)|
(1,8)|(7,7)|(4,8)|(1,7)|(4,12)|(1,9)|(4,11)|(4,14)|
(1,9)|(7,8)|(4,9)|(1,8)|(4,11)|(0,9)|(4,10)|(4,13)|
(1,10)|(7,9)|(5,9)|(1,9)|(4,10)|(0,9)|(4,9)|(4,12)|
(1,11)|(7,10)|(6,9)|(1,10)|(4,10)|(1,9)|(4,8)|(4,11)|
(1,12)|(7,11)|(7,9)|(1,11)|(4,9)|(1,8)|(4,7)|(4,10)|
(1,13)|(7,12)|(7,10)|(1,12)|(4,8)|(1,7)|(4,6)|(4,9)|
(1,14)|(7,13)|(7,11)|(1,13)|(4,7)|(1,6)|(4,5)|(4,8)|
(1,15)|(7,14)|(7,12)|(1,14)|(4,6)|(1,5)|(4,4)|(4,7)|
(1,16)|(7,15)|(7,13)|(1,15)|(4,5)|(1,4)|(4,3)|(4,6)|
(1,17)|(7,16)|(7,14)|(1,16)|(4,4)|(1,3)|(4,2)|(4,5)|
(0,17)|(7,17)|(7,15)|(1,17)|(4,3)|(1,2)|(4,1)|(4,4)|
(0,17)|(7,18)|(7,16)|(1,18)|(4,2)|(1,1)|(3,1)|(4,3)|
(0,17)|(7,18)|(7,17)|(1,18)|(4,1)|(1,1)|(2,1)|(4,2)|
(0,17)|(7,18)|(6,17)|(1,18)|(4,0)|(1,1)|(2,0)|(4,1)|
(0,17)|(7,18)|(6,17)|(1,18)|(4,1)|(1,1)|(1,0)|(5,1)|
(0,17)|(7,18)|(6,17)|(1,18)|(4,1)|(1,1)|(1,0)|(5,0)|
