9x19_left2_right2,9,19,8,84,14,Time: 1003.118 : 
(2,1)|(8,0)|(5,1)|(4,0)|(0,18)|(7,17)|(5,17)|(1,17)|
(3,1)|(7,0)|(5,1)|(4,1)|(0,17)|(7,16)|(6,17)|(1,16)|
(4,1)|(6,0)|(5,1)|(4,2)|(1,17)|(7,15)|(7,17)|(1,15)|
(4,2)|(5,0)|(4,1)|(4,3)|(1,16)|(7,14)|(7,16)|(1,14)|
(4,3)|(4,0)|(4,2)|(4,4)|(1,15)|(7,13)|(7,15)|(1,13)|
(4,4)|(4,1)|(4,3)|(4,5)|(1,14)|(7,12)|(7,14)|(1,12)|
(4,5)|(4,2)|(4,4)|(4,6)|(1,13)|(7,11)|(7,13)|(1,11)|
(4,6)|(4,3)|(4,5)|(4,7)|(1,12)|(7,10)|(7,12)|(1,10)|
(4,7)|(4,4)|(4,6)|(4,8)|(1,11)|(7,9)|(7,11)|(1,9)|
(4,8)|(4,5)|(4,7)|(4,9)|(1,10)|(7,8)|(7,10)|(1,8)|
(4,9)|(4,6)|(4,8)|(4,10)|(1,9)|(7,7)|(7,9)|(1,7)|
(4,10)|(4,7)|(4,9)|(4,11)|(1,8)|(7,6)|(7,8)|(1,6)|
(4,11)|(4,8)|(4,10)|(4,12)|(1,7)|(7,5)|(7,7)|(1,5)|
(4,12)|(4,9)|(4,11)|(4,13)|(1,6)|(7,4)|(7,6)|(1,4)|
(4,13)|(4,10)|(4,12)|(4,14)|(1,5)|(7,3)|(7,5)|(1,3)|
(4,14)|(4,11)|(4,13)|(4,15)|(1,4)|(7,2)|(7,4)|(1,2)|
(4,15)|(4,12)|(4,14)|(4,16)|(1,3)|(7,1)|(7,3)|(1,1)|
(4,16)|(4,13)|(4,15)|(4,17)|(1,2)|(6,1)|(7,2)|(1,0)|
(4,17)|(4,14)|(4,16)|(5,17)|(1,1)|(6,0)|(7,1)|(1,0)|
(4,18)|(4,15)|(4,17)|(5,17)|(1,1)|(6,0)|(6,1)|(1,0)|
(5,18)|(4,16)|(4,17)|(5,17)|(1,1)|(6,0)|(5,1)|(1,0)|
(6,18)|(4,17)|(4,18)|(5,17)|(1,1)|(6,0)|(4,1)|(1,0)|
(7,18)|(3,17)|(4,17)|(5,17)|(1,1)|(6,0)|(3,1)|(1,0)|
(8,18)|(3,17)|(4,17)|(5,17)|(1,1)|(6,0)|(2,1)|(1,0)|
(8,18)|(3,17)|(4,17)|(5,17)|(1,1)|(6,0)|(2,0)|(1,0)|
