9x19_left2_right2,9,19,8,84,8,Time: 54620.277 : 
(8,1)|(2,0)|(0,0)|(6,0)|(3,18)|(5,17)|(0,17)|(6,17)|
(7,1)|(2,1)|(1,0)|(6,1)|(3,17)|(4,17)|(1,17)|(5,17)|
(7,2)|(1,1)|(2,0)|(7,1)|(4,17)|(4,16)|(1,16)|(5,17)|
(7,3)|(1,2)|(2,1)|(7,2)|(4,16)|(4,15)|(1,15)|(4,17)|
(7,4)|(1,3)|(3,1)|(7,3)|(4,15)|(4,14)|(1,14)|(4,16)|
(7,5)|(1,4)|(4,1)|(7,4)|(4,14)|(4,13)|(1,13)|(4,15)|
(7,6)|(1,5)|(5,1)|(7,5)|(4,13)|(4,12)|(1,12)|(4,14)|
(7,7)|(1,6)|(6,1)|(7,6)|(4,12)|(4,11)|(1,11)|(4,13)|
(7,8)|(1,7)|(7,1)|(7,7)|(4,11)|(4,10)|(1,10)|(4,12)|
(7,9)|(1,8)|(7,2)|(7,8)|(4,10)|(4,9)|(1,9)|(4,11)|
(7,10)|(1,9)|(7,3)|(7,9)|(4,9)|(4,8)|(2,9)|(4,10)|
(7,11)|(1,10)|(7,4)|(7,10)|(4,8)|(4,7)|(1,9)|(4,9)|
(7,12)|(1,11)|(7,5)|(7,11)|(4,7)|(4,6)|(1,8)|(4,8)|
(7,13)|(1,12)|(7,6)|(7,12)|(4,6)|(4,5)|(1,7)|(4,7)|
(7,14)|(1,13)|(7,7)|(7,13)|(4,5)|(4,4)|(1,6)|(4,6)|
(7,15)|(1,14)|(7,8)|(7,14)|(4,4)|(4,3)|(1,5)|(4,5)|
(7,16)|(1,15)|(7,9)|(7,15)|(4,3)|(4,2)|(1,4)|(4,4)|
(7,17)|(1,16)|(7,10)|(7,16)|(4,2)|(4,1)|(1,3)|(4,3)|
(8,17)|(1,17)|(7,11)|(7,17)|(4,1)|(5,1)|(1,2)|(4,2)|
(8,17)|(1,18)|(7,12)|(7,18)|(4,0)|(6,1)|(1,1)|(4,1)|
(8,17)|(0,18)|(7,13)|(7,18)|(5,0)|(7,1)|(1,0)|(4,0)|
(8,17)|(0,18)|(7,14)|(7,18)|(6,0)|(8,1)|(1,0)|(4,0)|
(8,17)|(0,18)|(7,15)|(7,18)|(7,0)|(8,0)|(1,0)|(4,0)|
(8,17)|(0,18)|(7,16)|(7,18)|(7,0)|(8,0)|(1,0)|(4,0)|
(8,17)|(0,18)|(7,17)|(7,18)|(7,0)|(8,0)|(1,0)|(4,0)|
(8,17)|(0,18)|(7,18)|(6,18)|(7,0)|(8,0)|(1,0)|(4,0)|
(8,17)|(0,18)|(8,18)|(7,18)|(7,0)|(8,0)|(1,0)|(4,0)|
