9x19_left2_right2,9,19,8,84,2,Time: 95.7739999999994 : 
(7,0)|(3,0)|(6,0)|(6,1)|(7,18)|(1,17)|(3,18)|(8,18)|
(6,0)|(3,1)|(5,0)|(5,1)|(7,17)|(2,17)|(4,18)|(7,18)|
(5,0)|(3,1)|(5,1)|(4,1)|(7,16)|(3,17)|(4,17)|(7,17)|
(4,0)|(4,1)|(5,1)|(4,2)|(7,15)|(4,17)|(5,17)|(7,16)|
(3,0)|(4,2)|(4,1)|(4,3)|(7,14)|(5,17)|(6,17)|(7,15)|
(2,0)|(4,3)|(4,2)|(4,4)|(7,13)|(6,17)|(7,17)|(7,14)|
(1,0)|(4,4)|(4,3)|(4,5)|(7,12)|(7,17)|(7,16)|(7,13)|
(1,1)|(4,5)|(4,4)|(4,6)|(7,11)|(7,16)|(7,15)|(7,12)|
(1,2)|(4,6)|(4,5)|(4,7)|(7,10)|(7,15)|(7,14)|(7,11)|
(1,3)|(4,7)|(4,6)|(4,8)|(7,9)|(7,14)|(7,13)|(7,10)|
(1,4)|(4,8)|(4,7)|(4,9)|(7,8)|(7,13)|(7,12)|(7,9)|
(1,5)|(4,9)|(4,8)|(4,10)|(7,7)|(7,12)|(7,11)|(7,8)|
(1,6)|(4,10)|(4,9)|(4,11)|(7,6)|(7,11)|(7,10)|(7,7)|
(1,7)|(4,11)|(4,10)|(4,12)|(7,5)|(7,10)|(7,9)|(7,6)|
(1,8)|(4,12)|(4,11)|(4,13)|(7,4)|(7,9)|(7,8)|(7,5)|
(1,9)|(4,13)|(4,12)|(4,14)|(7,3)|(7,8)|(7,7)|(7,4)|
(1,10)|(4,14)|(4,13)|(4,15)|(7,2)|(7,7)|(7,6)|(7,3)|
(1,11)|(4,15)|(4,14)|(4,16)|(7,1)|(7,6)|(7,5)|(7,2)|
(1,12)|(4,16)|(4,15)|(4,17)|(6,1)|(7,5)|(7,4)|(7,1)|
(1,13)|(4,17)|(4,16)|(4,18)|(5,1)|(7,4)|(7,3)|(6,1)|
(1,14)|(3,17)|(4,17)|(3,18)|(4,1)|(7,3)|(7,2)|(5,1)|
(1,15)|(3,17)|(4,17)|(2,18)|(3,1)|(7,2)|(7,1)|(4,1)|
(1,16)|(3,17)|(4,17)|(1,18)|(3,0)|(7,1)|(6,1)|(3,1)|
(1,17)|(3,17)|(4,17)|(1,18)|(3,0)|(7,0)|(6,1)|(2,1)|
(1,17)|(3,17)|(4,17)|(1,18)|(3,0)|(7,0)|(6,1)|(1,1)|
(1,17)|(3,17)|(4,17)|(1,18)|(3,0)|(7,0)|(6,1)|(0,1)|
(1,17)|(3,17)|(4,17)|(1,18)|(3,0)|(7,0)|(6,1)|(0,0)|
