9x19_left2_right2,9,19,12,84,18,Time: 989.006000000052 : 
(4,1)|(0,0)|(5,0)|(6,0)|(5,1)|(8,1)|(1,18)|(7,18)|(5,17)|(6,18)|(3,17)|(7,17)|
(4,2)|(0,1)|(4,0)|(5,0)|(4,1)|(7,1)|(1,17)|(7,17)|(4,17)|(7,18)|(2,17)|(6,17)|
(4,3)|(1,1)|(4,0)|(5,1)|(4,2)|(6,1)|(1,16)|(7,16)|(3,17)|(7,17)|(1,17)|(5,17)|
(4,4)|(2,1)|(5,0)|(4,1)|(4,3)|(5,1)|(1,15)|(7,15)|(2,17)|(7,16)|(1,16)|(4,17)|
(4,5)|(3,1)|(5,1)|(4,2)|(4,4)|(4,1)|(1,14)|(7,14)|(1,17)|(7,15)|(1,15)|(3,17)|
(4,6)|(4,1)|(5,1)|(4,3)|(4,5)|(4,2)|(1,13)|(7,13)|(1,16)|(7,14)|(1,14)|(2,17)|
(4,7)|(4,2)|(4,1)|(4,4)|(4,6)|(4,3)|(1,12)|(7,12)|(1,15)|(7,13)|(1,13)|(1,17)|
(4,8)|(4,3)|(4,2)|(4,5)|(4,7)|(4,4)|(1,11)|(7,11)|(1,14)|(7,12)|(1,12)|(1,16)|
(4,9)|(4,4)|(4,3)|(4,6)|(4,8)|(4,5)|(1,10)|(7,10)|(1,13)|(7,11)|(1,11)|(1,15)|
(4,10)|(4,5)|(4,4)|(4,7)|(4,9)|(4,6)|(1,9)|(7,9)|(1,12)|(7,10)|(1,10)|(1,14)|
(4,11)|(4,6)|(4,5)|(4,8)|(4,10)|(4,7)|(1,8)|(7,8)|(1,11)|(7,9)|(1,9)|(1,13)|
(4,12)|(4,7)|(4,6)|(4,9)|(4,11)|(4,8)|(1,7)|(7,7)|(1,10)|(7,8)|(1,8)|(1,12)|
(4,13)|(4,8)|(4,7)|(4,10)|(4,12)|(4,9)|(1,6)|(7,6)|(1,9)|(7,7)|(1,7)|(1,11)|
(4,14)|(4,9)|(4,8)|(4,11)|(4,13)|(4,10)|(1,5)|(7,5)|(1,8)|(7,6)|(1,6)|(1,10)|
(4,15)|(4,10)|(4,9)|(4,12)|(4,14)|(4,11)|(1,4)|(7,4)|(1,7)|(7,5)|(1,5)|(1,9)|
(4,16)|(4,11)|(4,10)|(4,13)|(4,15)|(4,12)|(1,3)|(7,3)|(1,6)|(7,4)|(1,4)|(1,8)|
(4,17)|(4,12)|(4,11)|(4,14)|(4,16)|(4,13)|(1,2)|(7,2)|(1,5)|(7,3)|(1,3)|(1,7)|
(5,17)|(4,13)|(4,12)|(4,15)|(4,17)|(4,14)|(1,1)|(7,1)|(1,4)|(7,2)|(1,2)|(1,6)|
(6,17)|(4,14)|(4,13)|(4,16)|(4,18)|(4,15)|(2,1)|(6,1)|(1,3)|(7,1)|(1,1)|(1,5)|
(7,17)|(4,15)|(4,14)|(4,17)|(3,18)|(4,16)|(2,0)|(5,1)|(1,2)|(6,1)|(2,1)|(1,4)|
(8,17)|(4,16)|(4,15)|(3,17)|(3,18)|(4,17)|(2,1)|(4,1)|(1,1)|(6,1)|(3,1)|(1,3)|
(8,17)|(4,17)|(4,16)|(2,17)|(3,18)|(3,17)|(2,1)|(4,1)|(0,1)|(6,1)|(3,1)|(1,2)|
(8,17)|(5,17)|(4,17)|(2,18)|(3,18)|(3,17)|(2,1)|(4,1)|(0,0)|(6,1)|(3,1)|(1,1)|
(8,17)|(6,17)|(4,17)|(2,18)|(3,18)|(3,17)|(2,1)|(4,1)|(0,0)|(6,1)|(3,1)|(1,0)|
