9x19_left2_right2,9,19,12,84,25,Time: 485.79899999965 : 
(0,1)|(1,1)|(7,1)|(6,0)|(5,0)|(7,0)|(5,17)|(3,17)|(5,18)|(4,17)|(7,18)|(4,18)|
(1,1)|(1,2)|(7,2)|(6,1)|(4,0)|(6,0)|(5,17)|(3,17)|(4,18)|(4,16)|(6,18)|(4,17)|
(1,2)|(1,3)|(7,3)|(7,1)|(3,0)|(5,0)|(4,17)|(3,17)|(4,18)|(4,15)|(5,18)|(4,16)|
(1,3)|(1,4)|(7,4)|(7,2)|(2,0)|(4,0)|(4,16)|(3,17)|(4,17)|(4,14)|(4,18)|(4,15)|
(1,4)|(1,5)|(7,5)|(7,3)|(1,0)|(3,0)|(4,15)|(3,17)|(4,16)|(4,13)|(4,17)|(4,14)|
(1,5)|(1,6)|(7,6)|(7,4)|(1,1)|(2,0)|(4,14)|(4,17)|(4,15)|(4,12)|(4,16)|(4,13)|
(1,6)|(1,7)|(7,7)|(7,5)|(1,2)|(1,0)|(4,13)|(4,16)|(4,14)|(4,11)|(4,15)|(4,12)|
(1,7)|(1,8)|(7,8)|(7,6)|(1,3)|(1,1)|(4,12)|(4,15)|(4,13)|(4,10)|(4,14)|(4,11)|
(1,8)|(1,9)|(7,9)|(7,7)|(1,4)|(1,2)|(4,11)|(4,14)|(4,12)|(4,9)|(4,13)|(4,10)|
(1,9)|(1,10)|(7,10)|(7,8)|(1,5)|(1,3)|(4,10)|(4,13)|(4,11)|(4,8)|(4,12)|(4,9)|
(1,10)|(1,11)|(7,11)|(7,9)|(1,6)|(1,4)|(4,9)|(4,12)|(4,10)|(4,7)|(4,11)|(4,8)|
(1,11)|(1,12)|(7,12)|(7,10)|(1,7)|(1,5)|(4,8)|(4,11)|(4,9)|(4,6)|(4,10)|(4,7)|
(1,12)|(1,13)|(7,13)|(7,11)|(1,8)|(1,6)|(4,7)|(4,10)|(4,8)|(4,5)|(4,9)|(4,6)|
(1,13)|(1,14)|(7,14)|(7,12)|(1,9)|(1,7)|(4,6)|(4,9)|(4,7)|(4,4)|(4,8)|(4,5)|
(1,14)|(1,15)|(7,15)|(7,13)|(1,10)|(1,8)|(4,5)|(4,8)|(4,6)|(4,3)|(4,7)|(4,4)|
(1,15)|(1,16)|(7,16)|(7,14)|(1,11)|(1,9)|(4,4)|(4,7)|(4,5)|(4,2)|(4,6)|(4,3)|
(1,16)|(1,17)|(7,17)|(7,15)|(1,12)|(1,10)|(4,3)|(4,6)|(4,4)|(4,1)|(4,5)|(4,2)|
(1,17)|(1,18)|(7,18)|(7,16)|(1,13)|(1,11)|(4,2)|(4,5)|(4,3)|(5,1)|(4,4)|(4,1)|
(1,18)|(2,18)|(8,18)|(7,17)|(1,14)|(1,12)|(4,1)|(4,4)|(4,2)|(6,1)|(4,3)|(4,0)|
(2,18)|(3,18)|(8,18)|(7,17)|(1,15)|(1,13)|(3,1)|(4,3)|(4,1)|(7,1)|(4,2)|(5,0)|
(3,18)|(4,18)|(8,18)|(7,17)|(1,16)|(1,14)|(3,0)|(4,2)|(3,1)|(8,1)|(4,1)|(6,0)|
(4,18)|(5,18)|(8,18)|(7,17)|(1,17)|(1,15)|(3,0)|(4,1)|(2,1)|(8,1)|(4,0)|(7,0)|
(4,18)|(6,18)|(8,18)|(7,17)|(1,18)|(1,16)|(3,0)|(4,1)|(2,1)|(8,1)|(4,0)|(8,0)|
(4,18)|(6,18)|(8,18)|(7,17)|(1,18)|(1,17)|(3,0)|(4,1)|(2,1)|(8,1)|(4,0)|(8,0)|
(4,18)|(6,18)|(8,18)|(7,17)|(1,18)|(0,17)|(3,0)|(4,1)|(2,1)|(8,1)|(4,0)|(8,0)|
(4,18)|(6,18)|(8,18)|(7,17)|(1,18)|(0,18)|(3,0)|(4,1)|(2,1)|(8,1)|(4,0)|(8,0)|
