9x19_left2_right2,9,19,12,84,8,Time: 13476.4000000004 : 
(8,1)|(6,1)|(5,0)|(2,1)|(4,0)|(0,0)|(3,17)|(8,18)|(0,17)|(7,17)|(8,17)|(4,18)|
(8,1)|(7,1)|(5,1)|(1,1)|(4,1)|(0,1)|(4,17)|(7,18)|(1,17)|(6,17)|(7,17)|(4,18)|
(7,1)|(7,2)|(6,1)|(1,2)|(5,1)|(1,1)|(4,16)|(6,18)|(1,16)|(5,17)|(6,17)|(4,17)|
(7,2)|(7,3)|(7,1)|(1,3)|(6,1)|(2,1)|(4,15)|(5,18)|(1,15)|(4,17)|(5,17)|(4,16)|
(7,3)|(7,4)|(7,2)|(1,4)|(7,1)|(3,1)|(4,14)|(4,18)|(1,14)|(4,16)|(4,17)|(4,15)|
(7,4)|(7,5)|(7,3)|(1,5)|(7,2)|(4,1)|(4,13)|(4,17)|(1,13)|(4,15)|(4,16)|(4,14)|
(7,5)|(7,6)|(7,4)|(1,6)|(7,3)|(5,1)|(4,12)|(4,16)|(1,12)|(4,14)|(4,15)|(4,13)|
(7,6)|(7,7)|(7,5)|(1,7)|(7,4)|(6,1)|(4,11)|(4,15)|(1,11)|(4,13)|(4,14)|(4,12)|
(7,7)|(7,8)|(7,6)|(1,8)|(7,5)|(7,1)|(4,10)|(4,14)|(1,10)|(4,12)|(4,13)|(4,11)|
(7,8)|(7,9)|(7,7)|(1,9)|(7,6)|(7,2)|(4,9)|(4,13)|(1,10)|(4,11)|(4,12)|(4,10)|
(7,9)|(7,10)|(7,8)|(0,9)|(7,7)|(7,3)|(4,8)|(4,12)|(1,9)|(4,10)|(4,11)|(4,9)|
(7,10)|(7,11)|(7,9)|(1,9)|(7,8)|(7,4)|(4,7)|(4,11)|(1,8)|(4,9)|(4,10)|(4,8)|
(7,11)|(7,12)|(6,9)|(1,10)|(7,9)|(7,5)|(4,6)|(4,10)|(1,7)|(4,8)|(4,9)|(4,7)|
(7,12)|(7,13)|(5,9)|(1,11)|(7,10)|(7,6)|(4,5)|(4,9)|(1,6)|(4,7)|(3,9)|(4,6)|
(7,13)|(7,14)|(4,9)|(1,12)|(7,11)|(7,7)|(4,4)|(4,8)|(1,5)|(4,6)|(2,9)|(4,5)|
(7,14)|(7,15)|(4,10)|(1,13)|(7,12)|(7,8)|(4,3)|(4,7)|(1,4)|(4,5)|(1,9)|(4,4)|
(7,15)|(7,16)|(4,11)|(1,14)|(7,13)|(7,9)|(4,2)|(4,6)|(1,3)|(4,4)|(1,8)|(4,3)|
(7,16)|(7,17)|(4,12)|(1,15)|(7,14)|(7,10)|(4,1)|(4,5)|(1,2)|(4,3)|(1,7)|(4,2)|
(7,17)|(6,17)|(4,13)|(1,16)|(7,15)|(7,11)|(4,0)|(4,4)|(1,1)|(4,2)|(1,6)|(4,1)|
(6,17)|(5,17)|(4,14)|(1,17)|(7,16)|(7,12)|(5,0)|(4,3)|(1,0)|(4,1)|(1,5)|(5,1)|
(5,17)|(4,17)|(4,15)|(1,17)|(7,17)|(7,13)|(5,0)|(4,2)|(1,0)|(3,1)|(1,4)|(6,1)|
(4,17)|(3,17)|(4,16)|(1,17)|(8,17)|(7,14)|(5,0)|(4,1)|(1,0)|(2,1)|(1,3)|(6,1)|
(3,17)|(2,17)|(4,17)|(1,17)|(8,17)|(7,15)|(5,0)|(3,1)|(1,0)|(2,1)|(1,2)|(6,1)|
(3,18)|(2,17)|(4,18)|(1,17)|(8,17)|(7,16)|(5,0)|(3,0)|(1,0)|(2,1)|(1,1)|(6,1)|
(2,18)|(2,17)|(4,18)|(1,17)|(8,17)|(7,17)|(5,0)|(3,0)|(1,0)|(2,1)|(1,1)|(6,1)|
(1,18)|(2,17)|(4,18)|(1,17)|(8,17)|(7,18)|(5,0)|(3,0)|(1,0)|(2,1)|(1,1)|(6,1)|
(0,18)|(2,17)|(4,18)|(1,17)|(8,17)|(8,18)|(5,0)|(3,0)|(1,0)|(2,1)|(1,1)|(6,1)|
(0,17)|(2,17)|(4,18)|(1,17)|(8,17)|(8,18)|(5,0)|(3,0)|(1,0)|(2,1)|(1,1)|(6,1)|
