9x19_left2_right2,9,19,12,84,6,Time: 148939.998999999 : 
(2,0)|(4,0)|(5,0)|(6,0)|(2,1)|(0,1)|(7,18)|(2,18)|(1,18)|(5,18)|(0,17)|(0,18)|
(1,0)|(4,1)|(5,1)|(5,0)|(2,1)|(1,1)|(7,17)|(3,18)|(2,18)|(5,17)|(1,17)|(1,18)|
(1,1)|(4,2)|(4,1)|(4,0)|(3,1)|(1,2)|(7,16)|(4,18)|(3,18)|(6,17)|(2,17)|(1,17)|
(1,2)|(4,3)|(4,2)|(4,0)|(4,1)|(1,3)|(7,15)|(4,17)|(3,17)|(7,17)|(2,17)|(1,16)|
(1,3)|(4,4)|(4,3)|(4,1)|(4,2)|(1,4)|(7,14)|(5,17)|(4,17)|(7,16)|(3,17)|(1,15)|
(1,4)|(4,5)|(4,4)|(4,2)|(4,3)|(1,5)|(7,13)|(6,17)|(5,17)|(7,15)|(4,17)|(1,14)|
(1,5)|(4,6)|(4,5)|(4,3)|(4,4)|(1,6)|(7,12)|(7,17)|(6,17)|(7,14)|(5,17)|(1,13)|
(1,6)|(4,7)|(4,6)|(4,4)|(4,5)|(1,7)|(7,11)|(7,16)|(7,17)|(7,13)|(6,17)|(1,12)|
(1,7)|(4,8)|(4,7)|(4,5)|(4,6)|(1,8)|(7,10)|(7,15)|(7,16)|(7,12)|(7,17)|(1,11)|
(1,8)|(4,9)|(4,8)|(4,6)|(4,7)|(1,9)|(7,9)|(7,14)|(7,15)|(7,11)|(7,16)|(1,10)|
(1,8)|(4,10)|(4,9)|(4,7)|(4,8)|(0,9)|(7,8)|(7,13)|(7,14)|(7,10)|(7,15)|(1,9)|
(1,8)|(4,11)|(4,10)|(4,8)|(4,9)|(1,9)|(7,7)|(7,12)|(7,13)|(7,9)|(7,14)|(2,9)|
(1,9)|(4,12)|(4,11)|(4,9)|(4,10)|(1,10)|(7,6)|(7,11)|(7,12)|(7,8)|(7,13)|(3,9)|
(1,10)|(4,13)|(4,12)|(4,10)|(4,11)|(1,11)|(7,5)|(7,10)|(7,11)|(7,7)|(7,12)|(4,9)|
(1,11)|(4,14)|(4,13)|(4,11)|(4,12)|(1,12)|(7,4)|(7,9)|(7,10)|(7,6)|(7,11)|(4,8)|
(1,12)|(4,15)|(4,14)|(4,12)|(4,13)|(1,13)|(7,3)|(7,8)|(7,9)|(7,5)|(7,10)|(4,7)|
(1,13)|(4,16)|(4,15)|(4,13)|(4,14)|(1,14)|(7,2)|(7,7)|(7,8)|(7,4)|(7,9)|(4,6)|
(1,14)|(4,17)|(4,16)|(4,14)|(4,15)|(1,15)|(7,1)|(7,6)|(7,7)|(7,3)|(7,8)|(4,5)|
(1,15)|(4,18)|(4,17)|(4,15)|(4,16)|(1,16)|(6,1)|(7,5)|(7,6)|(7,2)|(7,7)|(4,4)|
(1,16)|(5,18)|(4,18)|(4,16)|(4,17)|(1,17)|(5,1)|(7,4)|(7,5)|(7,1)|(7,6)|(4,3)|
(1,17)|(6,18)|(5,18)|(4,17)|(3,17)|(0,17)|(5,0)|(7,3)|(7,4)|(6,1)|(7,5)|(4,2)|
(1,17)|(7,18)|(5,18)|(4,17)|(2,17)|(0,17)|(4,0)|(7,2)|(7,3)|(6,1)|(7,4)|(4,1)|
(1,17)|(7,18)|(5,18)|(4,17)|(2,17)|(0,17)|(3,0)|(7,1)|(7,2)|(6,1)|(7,3)|(3,1)|
(1,17)|(7,18)|(5,18)|(4,17)|(2,17)|(0,17)|(2,0)|(8,1)|(7,1)|(6,1)|(7,2)|(3,1)|
(1,17)|(7,18)|(5,18)|(4,17)|(2,17)|(0,17)|(1,0)|(8,0)|(7,0)|(6,1)|(7,1)|(3,1)|
