9x19_left2_right2,9,19,12,84,1,Time: 171.166000000201 : 
(6,0)|(2,0)|(0,0)|(2,1)|(7,1)|(8,0)|(0,17)|(4,18)|(6,17)|(3,18)|(7,18)|(4,17)|
(5,0)|(2,1)|(0,1)|(3,1)|(7,2)|(8,1)|(1,17)|(4,17)|(5,17)|(3,17)|(6,18)|(4,16)|
(4,0)|(3,1)|(1,1)|(4,1)|(7,3)|(7,1)|(1,16)|(4,16)|(4,17)|(3,17)|(5,18)|(4,15)|
(3,0)|(4,1)|(1,2)|(5,1)|(7,4)|(7,2)|(1,15)|(4,15)|(4,16)|(4,17)|(4,18)|(4,14)|
(2,0)|(5,1)|(1,3)|(6,1)|(7,5)|(7,3)|(1,14)|(4,14)|(4,15)|(4,16)|(4,17)|(4,13)|
(1,0)|(6,1)|(1,4)|(7,1)|(7,6)|(7,4)|(1,13)|(4,13)|(4,14)|(4,15)|(4,16)|(4,12)|
(1,1)|(7,1)|(1,5)|(7,2)|(7,7)|(7,5)|(1,12)|(4,12)|(4,13)|(4,14)|(4,15)|(4,11)|
(1,2)|(7,2)|(1,6)|(7,3)|(7,8)|(7,6)|(1,11)|(4,11)|(4,12)|(4,13)|(4,14)|(4,10)|
(1,3)|(7,3)|(1,7)|(7,4)|(7,9)|(7,7)|(1,10)|(4,10)|(4,11)|(4,12)|(4,13)|(4,9)|
(1,4)|(7,4)|(1,8)|(7,5)|(7,10)|(7,8)|(1,9)|(4,9)|(4,10)|(4,11)|(4,12)|(4,8)|
(1,5)|(7,5)|(1,9)|(7,6)|(7,11)|(7,9)|(2,9)|(4,8)|(4,9)|(4,10)|(4,11)|(4,7)|
(1,6)|(7,6)|(1,10)|(7,7)|(7,12)|(7,10)|(3,9)|(4,7)|(4,8)|(4,9)|(4,10)|(4,6)|
(1,7)|(7,7)|(1,11)|(7,8)|(7,13)|(7,11)|(3,9)|(4,6)|(4,7)|(4,8)|(4,9)|(4,5)|
(1,8)|(7,8)|(1,12)|(7,9)|(7,14)|(7,12)|(4,9)|(4,5)|(4,6)|(4,7)|(4,8)|(4,4)|
(1,9)|(7,9)|(1,13)|(7,10)|(7,15)|(7,13)|(5,9)|(4,4)|(4,5)|(4,6)|(4,7)|(4,3)|
(1,10)|(7,10)|(1,14)|(7,11)|(7,16)|(7,14)|(6,9)|(4,3)|(4,4)|(4,5)|(4,6)|(4,2)|
(1,11)|(7,11)|(1,15)|(7,12)|(7,17)|(7,15)|(7,9)|(4,2)|(4,3)|(4,4)|(4,5)|(4,1)|
(1,12)|(7,12)|(1,16)|(7,13)|(7,18)|(7,16)|(7,8)|(4,1)|(4,2)|(4,3)|(4,4)|(3,1)|
(1,13)|(7,13)|(1,17)|(7,14)|(6,18)|(7,17)|(7,7)|(3,1)|(4,1)|(4,2)|(4,3)|(3,0)|
(1,14)|(7,14)|(2,17)|(7,15)|(5,18)|(7,18)|(7,6)|(2,1)|(4,0)|(4,1)|(4,2)|(3,0)|
(1,15)|(7,15)|(3,17)|(7,16)|(4,18)|(6,18)|(7,5)|(1,1)|(4,0)|(5,1)|(4,1)|(3,0)|
(1,16)|(7,16)|(4,17)|(7,17)|(3,18)|(5,18)|(7,4)|(0,1)|(4,0)|(4,1)|(3,1)|(3,0)|
(1,17)|(7,17)|(5,17)|(7,18)|(2,18)|(4,18)|(7,3)|(0,1)|(4,0)|(4,1)|(3,1)|(3,0)|
(0,17)|(7,17)|(5,18)|(7,18)|(1,18)|(3,18)|(7,2)|(0,1)|(4,0)|(4,1)|(3,1)|(3,0)|
(0,17)|(7,17)|(6,18)|(7,18)|(0,18)|(2,18)|(7,1)|(0,1)|(4,0)|(4,1)|(3,1)|(3,0)|
(0,17)|(7,17)|(6,18)|(7,18)|(0,18)|(1,18)|(7,0)|(0,1)|(4,0)|(4,1)|(3,1)|(3,0)|
