9x19_left2_right2,9,19,12,84,5,Time: 2939.84200000018 : 
(6,1)|(5,1)|(3,0)|(5,0)|(6,0)|(8,0)|(0,17)|(5,18)|(7,17)|(1,17)|(3,18)|(8,17)|
(7,1)|(4,1)|(3,1)|(5,1)|(6,1)|(7,0)|(1,17)|(6,18)|(6,17)|(1,16)|(4,18)|(7,17)|
(6,1)|(4,2)|(3,1)|(4,1)|(5,1)|(6,0)|(1,16)|(7,18)|(5,17)|(1,15)|(5,18)|(7,16)|
(5,1)|(4,3)|(3,1)|(4,2)|(4,1)|(5,0)|(1,15)|(7,17)|(4,17)|(1,14)|(6,18)|(7,15)|
(5,1)|(4,4)|(4,1)|(4,3)|(4,2)|(4,0)|(1,14)|(7,16)|(3,17)|(1,13)|(7,18)|(7,14)|
(4,1)|(4,5)|(4,2)|(4,4)|(4,3)|(4,0)|(1,13)|(7,15)|(2,17)|(1,12)|(7,17)|(7,13)|
(4,2)|(4,6)|(4,3)|(4,5)|(4,4)|(4,1)|(1,12)|(7,14)|(1,17)|(1,11)|(7,16)|(7,12)|
(4,3)|(4,7)|(4,4)|(4,6)|(4,5)|(4,2)|(1,11)|(7,13)|(1,16)|(1,10)|(7,15)|(7,11)|
(4,4)|(4,8)|(4,5)|(4,7)|(4,6)|(4,3)|(1,10)|(7,12)|(1,15)|(1,9)|(7,14)|(7,10)|
(4,5)|(4,9)|(4,6)|(4,8)|(4,7)|(4,4)|(1,9)|(7,11)|(1,14)|(1,8)|(7,13)|(7,9)|
(4,6)|(4,10)|(4,7)|(4,9)|(4,8)|(4,5)|(1,8)|(7,10)|(1,13)|(1,7)|(7,12)|(7,8)|
(4,7)|(4,11)|(4,8)|(4,10)|(4,9)|(4,6)|(1,7)|(7,9)|(1,12)|(1,6)|(7,11)|(7,7)|
(4,8)|(4,12)|(4,9)|(4,11)|(4,10)|(4,7)|(1,6)|(7,8)|(1,11)|(1,5)|(7,10)|(7,6)|
(4,9)|(4,13)|(4,10)|(4,12)|(4,11)|(4,8)|(1,5)|(7,7)|(1,10)|(1,4)|(7,9)|(7,5)|
(4,10)|(4,14)|(4,11)|(4,13)|(4,12)|(4,9)|(1,4)|(7,6)|(1,9)|(1,3)|(7,8)|(7,4)|
(4,11)|(4,15)|(4,12)|(4,14)|(4,13)|(4,10)|(1,3)|(7,5)|(1,8)|(1,2)|(7,7)|(7,3)|
(4,12)|(4,16)|(4,13)|(4,15)|(4,14)|(4,11)|(1,2)|(7,4)|(1,7)|(1,1)|(7,6)|(7,2)|
(4,13)|(4,17)|(4,14)|(4,16)|(4,15)|(4,12)|(1,1)|(7,3)|(1,6)|(0,1)|(7,5)|(7,1)|
(4,14)|(4,18)|(4,15)|(4,17)|(4,16)|(4,13)|(1,0)|(7,2)|(1,5)|(0,1)|(7,4)|(6,1)|
(4,15)|(3,18)|(4,16)|(5,17)|(4,17)|(4,14)|(2,0)|(7,1)|(1,4)|(0,1)|(7,3)|(5,1)|
(4,16)|(2,18)|(4,17)|(5,17)|(4,18)|(4,15)|(3,0)|(6,1)|(1,3)|(0,1)|(7,2)|(4,1)|
(4,17)|(2,18)|(4,18)|(5,17)|(5,18)|(4,16)|(4,0)|(5,1)|(1,2)|(0,1)|(7,1)|(4,1)|
(3,17)|(2,18)|(4,18)|(5,17)|(5,18)|(4,17)|(5,0)|(5,1)|(1,1)|(0,1)|(8,1)|(4,1)|
(3,18)|(2,18)|(4,18)|(5,17)|(5,18)|(4,17)|(6,0)|(5,1)|(1,0)|(0,1)|(8,0)|(4,1)|
(3,18)|(2,18)|(4,18)|(5,17)|(5,18)|(4,17)|(7,0)|(5,1)|(1,0)|(0,1)|(8,0)|(4,1)|
