9x19_left2_right2,9,19,12,84,14,Time: 273037.094000001 : 
(6,1)|(3,0)|(4,1)|(1,0)|(1,1)|(5,1)|(3,17)|(0,18)|(3,18)|(2,17)|(5,18)|(0,17)|
(7,1)|(3,1)|(4,2)|(1,1)|(1,2)|(4,1)|(2,17)|(1,18)|(4,18)|(1,17)|(5,17)|(0,18)|
(7,2)|(4,1)|(4,3)|(2,1)|(1,3)|(4,2)|(2,17)|(1,17)|(4,17)|(1,16)|(6,17)|(1,18)|
(7,3)|(4,2)|(4,4)|(3,1)|(1,4)|(4,3)|(1,17)|(1,16)|(5,17)|(1,15)|(7,17)|(2,18)|
(7,4)|(4,3)|(4,5)|(4,1)|(1,5)|(4,4)|(1,16)|(1,15)|(6,17)|(1,14)|(7,16)|(3,18)|
(7,5)|(4,4)|(4,6)|(4,2)|(1,6)|(4,5)|(1,15)|(1,14)|(7,17)|(1,13)|(7,15)|(4,18)|
(7,6)|(4,5)|(4,7)|(4,3)|(1,7)|(4,6)|(1,14)|(1,13)|(7,16)|(1,12)|(7,14)|(5,18)|
(7,7)|(4,6)|(4,8)|(4,4)|(1,8)|(4,7)|(1,13)|(1,12)|(7,15)|(1,11)|(7,13)|(6,18)|
(7,8)|(4,7)|(4,9)|(4,5)|(1,9)|(4,8)|(1,12)|(1,11)|(7,14)|(1,10)|(7,12)|(7,18)|
(7,9)|(4,8)|(4,10)|(4,6)|(2,9)|(4,9)|(1,11)|(1,10)|(7,13)|(1,9)|(7,11)|(7,17)|
(7,9)|(4,9)|(4,11)|(4,7)|(3,9)|(4,10)|(1,10)|(1,9)|(7,12)|(1,8)|(7,10)|(7,16)|
(6,9)|(4,10)|(4,12)|(4,8)|(4,9)|(4,11)|(1,9)|(1,8)|(7,11)|(1,7)|(7,9)|(7,15)|
(5,9)|(4,11)|(4,13)|(4,9)|(4,10)|(4,12)|(1,8)|(1,7)|(7,10)|(1,6)|(7,8)|(7,14)|
(4,9)|(4,12)|(4,14)|(4,10)|(4,11)|(4,13)|(1,7)|(1,6)|(7,9)|(1,5)|(7,7)|(7,13)|
(4,10)|(4,13)|(4,15)|(4,11)|(4,12)|(4,14)|(1,6)|(1,5)|(7,8)|(1,4)|(7,6)|(7,12)|
(4,11)|(4,14)|(4,16)|(4,12)|(4,13)|(4,15)|(1,5)|(1,4)|(7,7)|(1,3)|(7,5)|(7,11)|
(4,12)|(4,15)|(4,17)|(4,13)|(4,14)|(4,16)|(1,4)|(1,3)|(7,6)|(1,2)|(7,4)|(7,10)|
(4,13)|(4,16)|(4,18)|(4,14)|(4,15)|(4,17)|(1,3)|(1,2)|(7,5)|(1,1)|(7,3)|(7,9)|
(4,14)|(4,17)|(5,18)|(4,15)|(4,16)|(3,17)|(1,2)|(1,1)|(7,4)|(1,0)|(7,2)|(7,8)|
(4,15)|(3,17)|(6,18)|(4,16)|(4,17)|(2,17)|(1,1)|(0,1)|(7,3)|(2,0)|(7,1)|(7,7)|
(4,16)|(2,17)|(7,18)|(4,17)|(3,17)|(1,17)|(1,1)|(0,0)|(7,2)|(3,0)|(7,0)|(7,6)|
(4,17)|(2,18)|(8,18)|(5,17)|(3,18)|(1,17)|(1,1)|(0,0)|(7,1)|(3,0)|(8,0)|(7,5)|
(4,18)|(1,18)|(8,18)|(6,17)|(3,18)|(1,17)|(1,1)|(0,0)|(6,1)|(3,0)|(8,0)|(7,4)|
(5,18)|(1,18)|(8,18)|(7,17)|(3,18)|(1,17)|(1,1)|(0,0)|(6,0)|(3,0)|(8,0)|(7,3)|
(6,18)|(1,18)|(8,18)|(7,18)|(3,18)|(1,17)|(1,1)|(0,0)|(6,0)|(3,0)|(8,0)|(7,2)|
(6,18)|(1,18)|(8,18)|(7,18)|(3,18)|(1,17)|(1,1)|(0,0)|(6,0)|(3,0)|(8,0)|(7,1)|
(6,18)|(1,18)|(8,18)|(7,18)|(3,18)|(1,17)|(1,1)|(0,0)|(6,0)|(3,0)|(8,0)|(8,1)|
