9x19_left2_right2,9,19,2,84,0,Time: 193.329 : 
(6,18)|(5,0)|
(6,18)|(6,0)|
(6,18)|(7,0)|



9x19_left2_right2,9,19,2,84,6,Time: 9.82600000000002 : 
(2,1)|(7,18)|
(3,1)|(7,17)|
(4,1)|(7,16)|
(4,2)|(7,15)|
(4,3)|(7,14)|
(4,4)|(7,13)|
(4,5)|(7,12)|
(4,6)|(7,11)|
(4,7)|(7,10)|
(4,8)|(7,9)|
(4,9)|(7,8)|
(4,10)|(7,7)|
(4,11)|(7,6)|
(4,12)|(7,5)|
(4,13)|(7,4)|
(4,14)|(7,3)|
(4,15)|(7,2)|
(4,16)|(7,1)|
(4,17)|(6,1)|
(5,17)|(5,1)|
(5,17)|(5,0)|



9x19_left2_right2,9,19,2,84,7,Time: 3.25300000000004 : 
(7,0)|(8,17)|
(7,1)|(7,17)|
(7,2)|(6,17)|
(7,3)|(5,17)|
(7,4)|(4,17)|
(7,5)|(4,16)|
(7,6)|(4,15)|
(7,7)|(4,14)|
(7,8)|(4,13)|
(7,9)|(4,12)|
(7,10)|(4,11)|
(7,11)|(4,10)|
(7,12)|(4,9)|
(7,13)|(4,8)|
(7,14)|(4,7)|
(7,15)|(4,6)|
(7,16)|(4,5)|
(7,17)|(4,4)|
(6,17)|(4,3)|
(5,17)|(4,2)|
(4,17)|(4,1)|
(3,17)|(4,0)|
(2,17)|(4,0)|
(1,17)|(4,0)|



9x19_left2_right2,9,19,2,84,8,Time: 17.672 : 
(1,0)|(1,18)|
(1,1)|(1,17)|
(2,1)|(1,16)|
(3,1)|(1,15)|
(4,1)|(1,14)|
(4,2)|(1,13)|
(4,3)|(1,12)|
(4,4)|(1,11)|
(4,5)|(1,10)|
(4,6)|(1,9)|
(4,7)|(1,8)|
(4,8)|(1,7)|
(4,9)|(1,6)|
(4,10)|(1,5)|
(4,11)|(1,4)|
(4,12)|(1,3)|
(4,13)|(1,2)|
(4,14)|(1,1)|
(4,15)|(2,1)|
(4,16)|(3,1)|
(4,17)|(4,1)|
(5,17)|(5,1)|
(5,17)|(6,1)|



9x19_left2_right2,9,19,2,84,9,Time: 2.822 : 
(0,0)|(8,17)|
(0,1)|(7,17)|
(1,1)|(6,17)|
(1,2)|(5,17)|
(1,3)|(4,17)|
(1,4)|(4,16)|
(1,5)|(4,15)|
(1,6)|(4,14)|
(1,7)|(4,13)|
(1,8)|(4,12)|
(1,9)|(4,11)|
(1,10)|(4,10)|
(1,11)|(4,9)|
(1,12)|(4,8)|
(1,13)|(4,7)|
(1,14)|(4,6)|
(1,15)|(4,5)|
(1,16)|(4,4)|
(1,17)|(4,3)|
(2,17)|(4,2)|
(3,17)|(4,1)|
(4,17)|(3,1)|
(5,17)|(3,1)|
(6,17)|(3,1)|
(7,17)|(3,1)|
(8,17)|(3,1)|



9x19_left2_right2,9,19,2,84,10,Time: 7.29000000000002 : 
(5,0)|(0,18)|
(5,1)|(0,17)|
(4,1)|(1,17)|
(4,2)|(1,16)|
(4,3)|(1,15)|
(4,4)|(1,14)|
(4,5)|(1,13)|
(4,6)|(1,12)|
(4,7)|(1,11)|
(4,8)|(1,10)|
(4,9)|(1,9)|
(4,10)|(1,8)|
(4,11)|(1,7)|
(4,12)|(1,6)|
(4,13)|(1,5)|
(4,14)|(1,4)|
(4,15)|(1,3)|
(4,16)|(1,2)|
(4,17)|(1,1)|
(3,17)|(2,1)|
(2,17)|(3,1)|
(1,17)|(4,1)|
(1,17)|(5,1)|
(1,17)|(6,1)|
(1,17)|(7,1)|
(1,17)|(8,1)|



9x19_left2_right2,9,19,2,84,11,Time: 8.34499999999997 : 
(6,1)|(4,17)|
(5,1)|(4,16)|
(4,1)|(4,15)|
(3,1)|(4,14)|
(2,1)|(4,13)|
(1,1)|(4,12)|
(1,2)|(4,11)|
(1,3)|(4,10)|
(1,4)|(4,9)|
(1,5)|(4,8)|
(1,6)|(4,7)|
(1,7)|(4,6)|
(1,8)|(4,5)|
(1,9)|(4,4)|
(1,10)|(4,3)|
(1,11)|(4,2)|
(1,12)|(4,1)|
(1,13)|(3,1)|
(1,14)|(2,1)|
(1,15)|(2,0)|
(1,16)|(2,0)|
(1,17)|(2,0)|
(1,18)|(2,0)|



9x19_left2_right2,9,19,2,84,12,Time: 13.771 : 
(6,1)|(6,18)|
(5,1)|(7,18)|
(4,1)|(7,17)|
(4,2)|(7,16)|
(4,3)|(7,15)|
(4,4)|(7,14)|
(4,5)|(7,13)|
(4,6)|(7,12)|
(4,7)|(7,11)|
(4,8)|(7,10)|
(4,9)|(7,9)|
(4,10)|(7,8)|
(4,11)|(7,7)|
(4,12)|(7,6)|
(4,13)|(7,5)|
(4,14)|(7,4)|
(4,15)|(7,3)|
(4,16)|(7,2)|
(4,17)|(7,1)|
(4,18)|(6,1)|
(4,18)|(5,1)|
(4,18)|(5,0)|



9x19_left2_right2,9,19,2,84,13,Time: 3.20299999999997 : 
(6,1)|(3,17)|
(5,1)|(2,17)|
(4,1)|(1,17)|
(4,2)|(1,16)|
(4,3)|(1,15)|
(4,4)|(1,14)|
(4,5)|(1,13)|
(4,6)|(1,12)|
(4,7)|(1,11)|
(4,8)|(1,10)|
(4,9)|(1,9)|
(4,10)|(1,8)|
(4,11)|(1,7)|
(4,12)|(1,6)|
(4,13)|(1,5)|
(4,14)|(1,4)|
(4,15)|(1,3)|
(4,16)|(1,2)|
(4,17)|(1,1)|
(3,17)|(2,1)|
(2,17)|(2,1)|



9x19_left2_right2,9,19,2,84,14,Time: 3.53000000000003 : 
(4,1)|(1,18)|
(4,2)|(1,17)|
(4,3)|(1,16)|
(4,4)|(1,15)|
(4,5)|(1,14)|
(4,6)|(1,13)|
(4,7)|(1,12)|
(4,8)|(1,11)|
(4,9)|(1,10)|
(4,10)|(1,9)|
(4,11)|(1,8)|
(4,12)|(1,7)|
(4,13)|(1,6)|
(4,14)|(1,5)|
(4,15)|(1,4)|
(4,16)|(1,3)|
(4,17)|(1,2)|
(3,17)|(1,1)|
(3,17)|(2,1)|



9x19_left2_right2,9,19,2,84,15,Time: 4.95500000000004 : 
(1,1)|(4,18)|
(1,2)|(4,17)|
(1,3)|(4,16)|
(1,4)|(4,15)|
(1,5)|(4,14)|
(1,6)|(4,13)|
(1,7)|(4,12)|
(1,8)|(4,11)|
(1,9)|(4,10)|
(1,10)|(4,9)|
(1,11)|(4,8)|
(1,12)|(4,7)|
(1,13)|(4,6)|
(1,14)|(4,5)|
(1,15)|(4,4)|
(1,16)|(4,3)|
(1,17)|(4,2)|
(2,17)|(4,1)|
(3,17)|(4,0)|



9x19_left2_right2,9,19,2,84,16,Time: 10.3670000000001 : 
(8,1)|(7,17)|
(7,1)|(6,17)|
(7,2)|(5,17)|
(7,3)|(4,17)|
(7,4)|(3,17)|
(7,5)|(2,17)|
(7,6)|(1,17)|
(7,7)|(1,16)|
(7,8)|(1,15)|
(7,9)|(1,14)|
(7,10)|(1,13)|
(7,11)|(1,12)|
(7,12)|(1,11)|
(7,13)|(1,10)|
(7,14)|(1,9)|
(7,15)|(1,8)|
(7,16)|(1,7)|
(7,17)|(1,6)|
(7,18)|(1,5)|
(6,18)|(1,4)|
(5,18)|(1,3)|
(4,18)|(1,2)|
(3,18)|(1,1)|
(3,18)|(1,0)|



9x19_left2_right2,9,19,2,84,17,Time: 4.7059999999999 : 
(5,1)|(3,17)|
(4,1)|(2,17)|
(4,2)|(1,17)|
(4,3)|(1,16)|
(4,4)|(1,15)|
(4,5)|(1,14)|
(4,6)|(1,13)|
(4,7)|(1,12)|
(4,8)|(1,11)|
(4,9)|(1,10)|
(4,10)|(1,9)|
(4,11)|(1,8)|
(4,12)|(1,7)|
(4,13)|(1,6)|
(4,14)|(1,5)|
(4,15)|(1,4)|
(4,16)|(1,3)|
(4,17)|(1,2)|
(5,17)|(1,1)|
(6,17)|(2,1)|



9x19_left2_right2,9,19,2,84,18,Time: 2.83600000000001 : 
(2,1)|(1,17)|
(3,1)|(1,16)|
(4,1)|(1,15)|
(4,2)|(1,14)|
(4,3)|(1,13)|
(4,4)|(1,12)|
(4,5)|(1,11)|
(4,6)|(1,10)|
(4,7)|(1,9)|
(4,8)|(1,8)|
(4,9)|(1,7)|
(4,10)|(1,6)|
(4,11)|(1,5)|
(4,12)|(1,4)|
(4,13)|(1,3)|
(4,14)|(1,2)|
(4,15)|(1,1)|
(4,16)|(0,1)|
(4,17)|(0,0)|
(4,18)|(0,0)|



9x19_left2_right2,9,19,2,84,19,Time: 6.00700000000006 : 
(3,1)|(8,17)|
(4,1)|(7,17)|
(4,2)|(7,16)|
(4,3)|(7,15)|
(4,4)|(7,14)|
(4,5)|(7,13)|
(4,6)|(7,12)|
(4,7)|(7,11)|
(4,8)|(7,10)|
(4,9)|(7,9)|
(4,10)|(7,8)|
(4,11)|(7,7)|
(4,12)|(7,6)|
(4,13)|(7,5)|
(4,14)|(7,4)|
(4,15)|(7,3)|
(4,16)|(7,2)|
(4,17)|(7,1)|
(4,18)|(6,1)|
(3,18)|(6,1)|



9x19_left2_right2,9,19,2,84,20,Time: 31.1370000000001 : 
(2,1)|(0,17)|
(1,1)|(1,17)|
(1,2)|(2,17)|
(1,3)|(3,17)|
(1,4)|(4,17)|
(1,5)|(4,16)|
(1,6)|(4,15)|
(1,7)|(4,14)|
(1,8)|(4,13)|
(1,9)|(4,12)|
(1,10)|(4,11)|
(1,11)|(4,10)|
(1,12)|(4,9)|
(1,13)|(4,8)|
(1,14)|(4,7)|
(1,15)|(4,6)|
(1,16)|(4,5)|
(1,17)|(4,4)|
(1,18)|(4,3)|
(1,18)|(4,2)|
(1,18)|(4,1)|
(1,18)|(3,1)|



9x19_left2_right2,9,19,2,84,21,Time: 8.07899999999995 : 
(0,1)|(2,17)|
(1,1)|(3,17)|
(1,2)|(4,17)|
(1,3)|(4,16)|
(1,4)|(4,15)|
(1,5)|(4,14)|
(1,6)|(4,13)|
(1,7)|(4,12)|
(1,8)|(4,11)|
(1,9)|(4,10)|
(1,10)|(4,9)|
(1,11)|(4,8)|
(1,12)|(4,7)|
(1,13)|(4,6)|
(1,14)|(4,5)|
(1,15)|(4,4)|
(1,16)|(4,3)|
(1,17)|(4,2)|
(1,18)|(4,1)|
(2,18)|(4,0)|
(3,18)|(5,0)|
(4,18)|(6,0)|
(4,18)|(7,0)|



9x19_left2_right2,9,19,2,84,22,Time: 10.018 : 
(4,0)|(5,18)|
(4,1)|(6,18)|
(4,2)|(7,18)|
(4,3)|(7,17)|
(4,4)|(7,16)|
(4,5)|(7,15)|
(4,6)|(7,14)|
(4,7)|(7,13)|
(4,8)|(7,12)|
(4,9)|(7,11)|
(4,10)|(7,10)|
(4,11)|(7,9)|
(4,12)|(7,8)|
(4,13)|(7,7)|
(4,14)|(7,6)|
(4,15)|(7,5)|
(4,16)|(7,4)|
(4,17)|(7,3)|
(4,18)|(7,2)|
(5,18)|(7,1)|
(6,18)|(6,1)|
(6,18)|(6,0)|



9x19_left2_right2,9,19,2,84,23,Time: 2.41999999999996 : 
(3,0)|(6,18)|
(3,1)|(6,17)|
(2,1)|(7,17)|
(1,1)|(7,16)|
(1,2)|(7,15)|
(1,3)|(7,14)|
(1,4)|(7,13)|
(1,5)|(7,12)|
(1,6)|(7,11)|
(1,7)|(7,10)|
(1,8)|(7,9)|
(1,9)|(7,8)|
(1,10)|(7,7)|
(1,11)|(7,6)|
(1,12)|(7,5)|
(1,13)|(7,4)|
(1,14)|(7,3)|
(1,15)|(7,2)|
(1,16)|(7,1)|
(1,17)|(7,0)|
(2,17)|(8,0)|



9x19_left2_right2,9,19,2,84,24,Time: 3.505 : 
(6,0)|(5,18)|
(6,1)|(4,18)|
(7,1)|(4,17)|
(7,2)|(4,16)|
(7,3)|(4,15)|
(7,4)|(4,14)|
(7,5)|(4,13)|
(7,6)|(4,12)|
(7,7)|(4,11)|
(7,8)|(4,10)|
(7,9)|(4,9)|
(7,10)|(4,8)|
(7,11)|(4,7)|
(7,12)|(4,6)|
(7,13)|(4,5)|
(7,14)|(4,4)|
(7,15)|(4,3)|
(7,16)|(4,2)|
(7,17)|(4,1)|
(7,18)|(5,1)|
(7,18)|(6,1)|



9x19_left2_right2,9,19,2,84,25,Time: 10.4920000000001 : 
(7,0)|(3,17)|
(7,1)|(4,17)|
(7,2)|(4,16)|
(7,3)|(4,15)|
(7,4)|(4,14)|
(7,5)|(4,13)|
(7,6)|(4,12)|
(7,7)|(4,11)|
(7,8)|(4,10)|
(7,9)|(4,9)|
(7,10)|(4,8)|
(7,11)|(4,7)|
(7,12)|(4,6)|
(7,13)|(4,5)|
(7,14)|(4,4)|
(7,15)|(4,3)|
(7,16)|(4,2)|
(7,17)|(4,1)|
(6,17)|(5,1)|
(5,17)|(6,1)|
(4,17)|(7,1)|



9x19_left2_right2,9,19,2,84,26,Time: 2.49799999999993 : 
(4,0)|(6,17)|
(4,1)|(5,17)|
(4,2)|(4,17)|
(4,3)|(3,17)|
(4,4)|(2,17)|
(4,5)|(1,17)|
(4,6)|(1,16)|
(4,7)|(1,15)|
(4,8)|(1,14)|
(4,9)|(1,13)|
(4,10)|(1,12)|
(4,11)|(1,11)|
(4,12)|(1,10)|
(4,13)|(1,9)|
(4,14)|(1,8)|
(4,15)|(1,7)|
(4,16)|(1,6)|
(4,17)|(1,5)|
(3,17)|(1,4)|
(2,17)|(1,3)|
(1,17)|(1,2)|
(1,17)|(1,1)|
(1,17)|(0,1)|
(1,17)|(0,0)|



9x19_left2_right2,9,19,2,84,27,Time: 14.436 : 
(0,1)|(2,18)|
(1,1)|(3,18)|
(1,2)|(4,18)|
(1,3)|(4,17)|
(1,4)|(4,16)|
(1,5)|(4,15)|
(1,6)|(4,14)|
(1,7)|(4,13)|
(1,8)|(4,12)|
(1,9)|(4,11)|
(1,10)|(4,10)|
(1,11)|(4,9)|
(1,12)|(4,8)|
(1,13)|(4,7)|
(1,14)|(4,6)|
(1,15)|(4,5)|
(1,16)|(4,4)|
(1,17)|(4,3)|
(2,17)|(4,2)|
(2,17)|(4,1)|
(2,17)|(3,1)|



9x19_left2_right2,9,19,2,84,28,Time: 9.45299999999997 : 
(1,1)|(5,18)|
(1,2)|(4,18)|
(1,3)|(3,18)|
(1,4)|(2,18)|
(1,5)|(1,18)|
(1,6)|(1,17)|
(1,7)|(1,16)|
(1,8)|(1,15)|
(1,9)|(1,14)|
(2,9)|(1,13)|
(3,9)|(1,12)|
(4,9)|(1,11)|
(4,10)|(1,10)|
(4,11)|(1,9)|
(4,12)|(1,8)|
(4,13)|(1,7)|
(4,14)|(1,6)|
(4,15)|(1,5)|
(4,16)|(1,4)|
(4,17)|(1,3)|
(4,18)|(1,2)|
(5,18)|(1,1)|
(6,18)|(1,1)|
(7,18)|(1,1)|



9x19_left2_right2,9,19,2,84,29,Time: 4.25900000000001 : 
(7,0)|(6,18)|
(7,1)|(5,18)|
(7,2)|(4,18)|
(7,3)|(4,17)|
(7,4)|(4,16)|
(7,5)|(4,15)|
(7,6)|(4,14)|
(7,7)|(4,13)|
(7,8)|(4,12)|
(7,9)|(4,11)|
(7,10)|(4,10)|
(7,11)|(4,9)|
(7,12)|(4,8)|
(7,13)|(4,7)|
(7,14)|(4,6)|
(7,15)|(4,5)|
(7,16)|(4,4)|
(7,17)|(4,3)|
(7,18)|(4,2)|
(7,18)|(4,1)|
(7,18)|(4,0)|



9x19_left2_right2,9,19,4,84,0,Time: 5.21799999999996 : 
(7,1)|(8,0)|(4,17)|(2,18)|
(7,2)|(8,1)|(4,16)|(1,18)|
(7,3)|(7,1)|(4,15)|(1,17)|
(7,4)|(7,2)|(4,14)|(1,16)|
(7,5)|(7,3)|(4,13)|(1,15)|
(7,6)|(7,4)|(4,12)|(1,14)|
(7,7)|(7,5)|(4,11)|(1,13)|
(7,8)|(7,6)|(4,10)|(1,12)|
(7,9)|(7,7)|(4,9)|(1,11)|
(7,10)|(7,8)|(4,8)|(1,10)|
(7,11)|(7,9)|(4,7)|(1,9)|
(7,12)|(7,10)|(4,6)|(1,8)|
(7,13)|(7,11)|(4,5)|(1,7)|
(7,14)|(7,12)|(4,4)|(1,6)|
(7,15)|(7,13)|(4,3)|(1,5)|
(7,16)|(7,14)|(4,2)|(1,4)|
(7,17)|(7,15)|(4,1)|(1,3)|
(7,18)|(7,16)|(5,1)|(1,2)|
(6,18)|(7,17)|(5,1)|(1,1)|
(6,18)|(7,17)|(5,1)|(1,0)|
(6,18)|(7,17)|(5,1)|(2,0)|
(6,18)|(7,17)|(5,1)|(3,0)|



9x19_left2_right2,9,19,4,84,1,Time: 18.7140000000001 : 
(8,1)|(5,1)|(5,18)|(6,18)|
(7,1)|(4,1)|(4,18)|(5,18)|
(7,2)|(3,1)|(4,17)|(4,18)|
(7,3)|(2,1)|(4,16)|(4,17)|
(7,4)|(1,1)|(4,15)|(4,16)|
(7,5)|(1,2)|(4,14)|(4,15)|
(7,6)|(1,3)|(4,13)|(4,14)|
(7,7)|(1,4)|(4,12)|(4,13)|
(7,8)|(1,5)|(4,11)|(4,12)|
(7,9)|(1,6)|(4,10)|(4,11)|
(7,10)|(1,7)|(4,9)|(4,10)|
(7,11)|(1,8)|(4,8)|(4,9)|
(7,12)|(1,9)|(4,7)|(4,8)|
(7,13)|(1,10)|(4,6)|(4,7)|
(7,14)|(1,11)|(4,5)|(4,6)|
(7,15)|(1,12)|(4,4)|(4,5)|
(7,16)|(1,13)|(4,3)|(4,4)|
(7,17)|(1,14)|(4,2)|(4,3)|
(8,17)|(1,15)|(4,1)|(4,2)|
(8,17)|(1,16)|(4,0)|(4,1)|
(8,17)|(1,17)|(5,0)|(4,0)|
(8,17)|(1,18)|(5,0)|(4,0)|



9x19_left2_right2,9,19,4,84,2,Time: 67.375 : 
(8,0)|(0,1)|(7,18)|(3,17)|
(7,0)|(1,1)|(7,17)|(2,17)|
(6,0)|(1,2)|(7,16)|(1,17)|
(5,0)|(1,3)|(7,15)|(1,16)|
(4,0)|(1,4)|(7,14)|(1,15)|
(4,1)|(1,5)|(7,13)|(1,14)|
(4,2)|(1,6)|(7,12)|(1,13)|
(4,3)|(1,7)|(7,11)|(1,12)|
(4,4)|(1,8)|(7,10)|(1,11)|
(4,5)|(1,9)|(7,9)|(1,10)|
(4,6)|(2,9)|(7,8)|(1,9)|
(4,7)|(3,9)|(7,7)|(1,8)|
(4,8)|(4,9)|(7,6)|(1,7)|
(4,9)|(4,10)|(7,5)|(1,6)|
(4,10)|(4,11)|(7,4)|(1,5)|
(4,11)|(4,12)|(7,3)|(1,4)|
(4,12)|(4,13)|(7,2)|(1,3)|
(4,13)|(4,14)|(7,1)|(1,2)|
(4,14)|(4,15)|(6,1)|(1,1)|
(4,15)|(4,16)|(6,1)|(1,1)|
(4,16)|(4,17)|(6,1)|(1,1)|
(4,17)|(4,18)|(6,1)|(1,1)|
(3,17)|(5,18)|(6,1)|(1,1)|
(3,17)|(6,18)|(6,1)|(1,1)|
(3,17)|(7,18)|(6,1)|(1,1)|
(3,17)|(8,18)|(6,1)|(1,1)|



9x19_left2_right2,9,19,4,84,3,Time: 41.973 : 
(7,1)|(4,1)|(0,18)|(7,17)|
(6,1)|(4,2)|(0,17)|(7,16)|
(5,1)|(4,3)|(1,17)|(7,15)|
(4,1)|(4,4)|(1,16)|(7,14)|
(4,2)|(4,5)|(1,15)|(7,13)|
(4,3)|(4,6)|(1,14)|(7,12)|
(4,4)|(4,7)|(1,13)|(7,11)|
(4,5)|(4,8)|(1,12)|(7,10)|
(4,6)|(4,9)|(1,11)|(7,9)|
(4,7)|(4,10)|(1,10)|(7,8)|
(4,8)|(4,11)|(1,9)|(7,7)|
(4,9)|(4,12)|(1,8)|(7,6)|
(4,10)|(4,13)|(1,7)|(7,5)|
(4,11)|(4,14)|(1,6)|(7,4)|
(4,12)|(4,15)|(1,5)|(7,3)|
(4,13)|(4,16)|(1,4)|(7,2)|
(4,14)|(4,17)|(1,3)|(7,1)|
(4,15)|(4,18)|(1,2)|(7,1)|
(4,16)|(3,18)|(1,1)|(7,1)|
(4,17)|(2,18)|(2,1)|(7,1)|
(4,18)|(2,18)|(3,1)|(7,1)|
(5,18)|(2,18)|(4,1)|(7,1)|
(5,18)|(2,18)|(5,1)|(7,1)|
(5,18)|(2,18)|(6,1)|(7,1)|



9x19_left2_right2,9,19,4,84,4,Time: 26.848 : 
(8,1)|(0,1)|(3,17)|(6,17)|
(7,1)|(1,1)|(4,17)|(7,17)|
(6,1)|(1,2)|(4,16)|(7,16)|
(5,1)|(1,3)|(4,15)|(7,15)|
(4,1)|(1,4)|(4,14)|(7,14)|
(3,1)|(1,5)|(4,13)|(7,13)|
(2,1)|(1,6)|(4,12)|(7,12)|
(1,1)|(1,7)|(4,11)|(7,11)|
(1,2)|(1,8)|(4,10)|(7,10)|
(1,3)|(1,9)|(4,9)|(7,9)|
(1,4)|(1,10)|(4,8)|(7,8)|
(1,5)|(1,11)|(4,7)|(7,7)|
(1,6)|(1,12)|(4,6)|(7,6)|
(1,7)|(1,13)|(4,5)|(7,5)|
(1,8)|(1,14)|(4,4)|(7,4)|
(1,9)|(1,15)|(4,3)|(7,3)|
(1,10)|(1,16)|(4,2)|(7,2)|
(1,11)|(1,17)|(4,1)|(7,1)|
(1,12)|(2,17)|(4,0)|(8,1)|
(1,13)|(3,17)|(5,0)|(8,1)|
(1,14)|(4,17)|(6,0)|(8,1)|
(1,15)|(5,17)|(6,0)|(8,1)|
(1,16)|(6,17)|(6,0)|(8,1)|
(1,17)|(7,17)|(6,0)|(8,1)|



9x19_left2_right2,9,19,4,84,5,Time: 75.5010000000001 : 
(0,0)|(5,1)|(6,17)|(8,18)|
(0,1)|(4,1)|(5,17)|(7,18)|
(1,1)|(3,1)|(4,17)|(6,18)|
(1,2)|(2,1)|(4,16)|(5,18)|
(1,3)|(1,1)|(4,15)|(4,18)|
(1,4)|(1,2)|(4,14)|(4,17)|
(1,5)|(1,3)|(4,13)|(4,16)|
(1,6)|(1,4)|(4,12)|(4,15)|
(1,7)|(1,5)|(4,11)|(4,14)|
(1,8)|(1,6)|(4,10)|(4,13)|
(1,9)|(1,7)|(4,9)|(4,12)|
(1,10)|(1,8)|(3,9)|(4,11)|
(1,11)|(1,9)|(2,9)|(4,10)|
(1,12)|(1,10)|(1,9)|(4,9)|
(1,13)|(1,11)|(1,8)|(4,8)|
(1,14)|(1,12)|(1,7)|(4,7)|
(1,15)|(1,13)|(1,6)|(4,6)|
(1,16)|(1,14)|(1,5)|(4,5)|
(1,17)|(1,15)|(1,4)|(4,4)|
(1,18)|(1,16)|(1,3)|(4,3)|
(1,18)|(1,17)|(1,2)|(4,2)|
(1,18)|(1,17)|(1,1)|(4,1)|
(1,18)|(1,17)|(1,0)|(4,0)|



9x19_left2_right2,9,19,4,84,6,Time: 4.56799999999998 : 
(6,0)|(3,0)|(1,17)|(0,17)|
(6,1)|(3,1)|(1,16)|(1,17)|
(5,1)|(4,1)|(1,15)|(1,16)|
(4,1)|(4,2)|(1,14)|(1,15)|
(4,2)|(4,3)|(1,13)|(1,14)|
(4,3)|(4,4)|(1,12)|(1,13)|
(4,4)|(4,5)|(1,11)|(1,12)|
(4,5)|(4,6)|(1,10)|(1,11)|
(4,6)|(4,7)|(1,9)|(1,10)|
(4,7)|(4,8)|(1,8)|(1,9)|
(4,8)|(4,9)|(1,7)|(1,8)|
(4,9)|(4,10)|(1,6)|(1,7)|
(4,10)|(4,11)|(1,5)|(1,6)|
(4,11)|(4,12)|(1,4)|(1,5)|
(4,12)|(4,13)|(1,3)|(1,4)|
(4,13)|(4,14)|(1,2)|(1,3)|
